Loyalty Number,CLV,FlightInactivity,RedemptionDormancy,RawSlope,NormalizedMomentum,BDS,Class,Churned,months_since_last_flight,months_since_last_redemption,months_since_last_any_activity,flights_last_3m,flights_last_6m,flights_last_12m,active_months_last_12m,zero_flight_months_last_12m,flights_total_ever,distance_last_12m,points_accumulated_last_12m,points_redeemed_last_12m,dollar_redeemed_last_12m,points_accumulated_total,points_redeemed_total,redemption_rate,flight_trend_ratio,points_trend_ratio,distance_per_flight,pref_season,flew_in_winter,flew_in_summer,flew_in_spring,flew_in_fall,education_ordinal,loyalty_card_ordinal,is_married,is_single,is_male,is_promo_enrollment,tenure_months,salary_imputed,province_Alberta,province_British Columbia,province_Manitoba,province_New Brunswick,province_Newfoundland,province_Nova Scotia,province_Ontario,province_Prince Edward Island,province_Quebec,province_Saskatchewan,province_Yukon
399065,6057.07,0.0,0.4545454545454545,113.15454545454546,0.5765298103268836,0.2634046932655712,0,0,0,5,0,1,13,20,8,4,20,39842,39842.0,1060,191,39842.0,1060,0.0266050901059183,0.2,0.2201696701972792,1992.1,Summer,1,1,1,1,4,2,1,0,1,0,66,126642.0,0,1,0,0,0,0,0,0,0,0,0
612488,6057.07,0.2727272727272727,1.0,-323.53636363636366,0.3724729721118923,0.5973490174573414,1,1,3,72,3,0,10,20,5,7,20,26698,26698.0,0,0,26698.0,0,0.0,0.0,0.0,1334.9,Spring,1,1,1,0,4,2,1,0,1,0,23,126642.0,0,0,0,0,0,0,1,0,0,0,0
644893,6057.07,0.0909090909090909,1.0,567.6181818181818,0.7888914848877467,0.3996961908973123,2,1,1,72,1,8,17,17,4,8,17,23569,23569.0,0,0,23569.0,0,0.0,1.8823529411764703,2.601383172811744,1386.4117647058824,Fall,0,1,0,1,4,2,1,0,0,0,6,126642.0,0,0,0,0,0,0,1,0,0,0,0
627670,6066.12,0.1818181818181818,1.0,-16.4,0.5159915889637009,0.5179297960381625,0,0,2,72,2,4,8,17,5,7,17,26032,26032.0,0,0,26032.0,0,0.0,0.9411764705882352,0.8303626306084819,1531.2941176470588,Spring,1,1,1,1,3,2,1,0,1,0,10,55781.0,1,0,0,0,0,0,0,0,0,0,0
723061,6081.05,0.0,1.0,-105.13636363636364,0.4745268792081732,0.457641936237548,0,0,0,72,0,5,20,33,10,2,33,43212,43212.0,0,0,43212.0,0,0.0,0.6060606060606061,0.399055817828381,1309.4545454545455,Spring,1,1,1,1,2,2,0,1,1,0,28,74161.0,0,0,0,0,0,0,1,0,0,0,0
621218,6085.3,0.0,0.3636363636363636,-194.74545454545452,0.4326543616320809,0.2792946006012848,0,0,0,4,0,3,7,20,9,3,20,28283,28283.0,517,93,28283.0,517,0.0182795318742707,0.6,0.6630131174203585,1414.15,Spring,1,1,1,1,3,2,0,1,1,0,26,64625.0,0,0,0,0,0,0,1,0,0,0,0
265072,6086.43,0.0,1.0,314.7090909090909,0.6707121768866422,0.3987863469340073,0,0,0,72,0,9,11,19,8,4,19,33136,33136.0,0,0,33136.0,0,0.0,1.894736842105263,1.8507967165620476,1744.0,Fall,1,1,1,1,4,2,0,0,0,0,66,81845.0,0,1,0,0,0,0,0,0,0,0,0
960913,6098.46,0.0909090909090909,0.1818181818181818,61.33636363636364,0.5523162209808627,0.2252142246148321,0,0,1,2,1,7,18,26,7,5,26,38815,38815.0,395,71,38815.0,395,0.0101764781656576,1.0769230769230769,1.2552879041607623,1492.8846153846157,Fall,1,1,1,1,3,2,1,0,0,0,22,86244.0,0,1,0,0,0,0,0,0,0,0,0
796347,6104.5,0.0,1.0,156.07272727272726,0.5965846095027718,0.4210246171491684,0,0,0,72,0,7,15,21,7,5,21,21026,21026.0,0,0,21026.0,0,0.0,1.3333333333333333,1.5869875392371349,1001.2380952380952,Fall,1,1,1,1,5,2,1,0,0,0,13,156945.0,0,0,0,0,0,0,1,0,0,0,0
688178,6104.85,0.0,0.7272727272727273,-25.48181818181818,0.511747838830951,0.3646574665325328,0,0,0,8,0,8,8,17,5,7,17,31608,31608.0,439,79,31608.0,439,0.0138888888888888,1.8823529411764703,1.398633257403189,1859.2941176470588,Fall,1,0,1,1,3,2,1,0,0,0,18,77608.0,0,0,0,0,0,0,1,0,0,0,0
237293,6109.14,0.0909090909090909,0.4545454545454545,-246.2,0.4086106922112955,0.350144065063884,0,0,1,5,1,4,11,21,8,4,21,25535,25535.0,946,170,25535.0,946,0.0370471901311924,0.7619047619047619,0.5501468572547484,1215.952380952381,Fall,1,1,1,1,2,2,0,1,0,0,53,74161.0,0,0,0,0,0,0,1,0,0,0,0
880406,6109.14,0.0,1.0,-95.35454545454546,0.479097725197001,0.4562706824408997,0,0,0,72,0,2,14,22,8,4,22,35465,35465.0,0,0,35465.0,0,0.0,0.3636363636363636,0.4358099534752573,1612.0454545454545,Summer,1,1,1,1,2,2,0,1,0,0,12,74161.0,0,1,0,0,0,0,0,0,0,0,0
245356,6113.87,0.1818181818181818,0.1818181818181818,-136.20909090909092,0.4600072215968225,0.2892705607936805,0,0,2,2,2,3,9,14,5,7,14,14719,14719.0,1554,280,14719.0,1554,0.1055778245804742,0.8571428571428571,0.5796589442217542,1051.357142857143,Summer,1,1,1,1,2,2,0,1,1,0,17,74161.0,0,0,0,0,1,0,0,0,0,0,0
362736,6113.87,0.0909090909090909,0.5454545454545454,11.00909090909091,0.5287993033283066,0.341360209001508,0,0,1,6,1,4,12,20,7,5,20,31087,31087.0,672,121,31087.0,672,0.0216167529835622,0.8,0.8780519188085052,1554.35,Fall,1,1,1,1,2,2,0,1,0,0,61,74161.0,0,0,0,0,0,0,0,0,1,0,0
459971,6117.03,0.0,1.0,-82.9090909090909,0.4849132346381767,0.4545260296085469,0,0,0,72,0,3,8,12,6,6,12,17923,17923.0,0,0,17923.0,0,0.0,1.0,0.6996596551916532,1493.5833333333333,Summer,1,1,0,1,2,2,0,1,1,0,17,74161.0,0,0,1,0,0,0,0,0,0,0,0
994541,6120.19,0.0909090909090909,0.3636363636363636,-263.6090909090909,0.4004757757906587,0.3253118127173478,0,0,1,4,1,4,6,20,7,5,20,27877,27877.0,850,153,27877.0,850,0.0304910858413746,0.8,0.5033540194425512,1393.85,Spring,1,1,1,1,1,2,1,0,0,0,50,68380.0,0,0,1,0,0,0,0,0,0,0,0
517533,6121.11,0.1818181818181818,0.5454545454545454,-182.6727272727273,0.4382957031498906,0.4048749254186691,0,0,2,6,2,3,15,31,8,4,31,57838,57838.0,591,106,57838.0,591,0.0102181956499187,0.3870967741935484,0.499809813617345,1865.741935483871,Spring,1,1,1,1,3,2,1,0,1,0,22,51508.0,1,0,0,0,0,0,0,0,0,0,0
667041,6131.66,0.0909090909090909,1.0,6.0,0.5264586563581912,0.478426039456179,0,0,1,72,1,6,13,21,7,5,21,31410,31410.0,0,0,31410.0,0,0.0,1.1428571428571428,1.120152817574021,1495.7142857142858,Fall,1,1,1,1,3,2,1,0,0,0,44,98334.0,0,1,0,0,0,0,0,0,0,0,0
968090,6134.39,0.3636363636363636,1.0,-132.52727272727273,0.4617276608398293,0.6069362472025966,1,1,4,72,4,0,5,16,4,8,16,19340,19340.0,0,0,19340.0,0,0.0,0.0,0.0,1208.75,Spring,0,1,1,0,3,2,0,0,1,0,50,64012.0,0,0,0,0,0,1,0,0,0,0,0
387584,6158.85,0.0,0.6363636363636364,22.845454545454544,0.5343301968947134,0.3306100318406768,0,0,0,7,0,4,10,21,8,4,21,30375,30375.0,544,98,30375.0,544,0.0179094650205761,0.7619047619047619,0.6706831275720164,1446.428571428571,Spring,1,1,1,1,2,2,0,1,0,0,49,74161.0,0,1,0,0,0,0,0,0,0,0,0
384328,6165.56,0.3636363636363636,1.0,-130.5,0.4626749644230157,0.6066520561276407,1,1,4,72,4,0,5,9,4,8,9,17675,17675.0,0,0,17675.0,0,0.0,0.0,0.0,1963.888888888889,Spring,0,1,1,0,2,2,0,1,0,0,8,74161.0,1,0,0,0,0,0,0,0,0,0,0
615989,6167.85,0.1818181818181818,1.0,34.50909090909091,0.5397803784966335,0.5107931591782827,0,0,2,72,2,4,9,17,4,8,17,32344,32344.0,0,0,32344.0,0,0.0,0.9411764705882352,0.68464011872372,1902.5882352941176,Spring,0,1,1,1,3,2,1,0,0,0,8,51875.0,0,0,0,1,0,0,0,0,0,0,0
351238,6176.7,0.0909090909090909,0.4545454545454545,-80.96363636363637,0.4858223062381853,0.3269805808558171,0,0,1,5,1,3,5,13,6,6,13,22307,22307.0,612,110,22307.0,612,0.0274353342000268,0.9230769230769232,0.9353117855381718,1715.923076923077,Fall,1,1,1,1,3,2,1,0,1,0,36,68149.0,0,0,0,0,0,0,0,0,1,0,0
396726,6179.7,0.0,1.0,-20.19090909090909,0.5142201737431236,0.4457339478770629,0,0,0,72,0,3,5,11,6,6,11,21787,21787.0,0,0,21787.0,0,0.0,1.0909090909090908,0.7459494193785284,1980.636363636364,Fall,0,1,1,1,2,2,0,1,0,0,8,74161.0,0,1,0,0,0,0,0,0,0,0,0
553973,6185.34,0.0,0.1818181818181818,1.6,0.5244026252628449,0.197224666966601,0,0,0,2,0,5,18,26,8,4,26,36948,36948.0,1814,327,36948.0,1814,0.0490960268485439,0.7692307692307693,0.5935909927465627,1421.076923076923,Summer,1,1,1,1,3,2,0,0,0,0,39,47288.0,0,0,0,0,0,0,1,0,0,0,0
512179,6186.5,0.0,0.8181818181818182,-78.35454545454546,0.4870414817017481,0.399342100944021,0,0,0,9,0,2,12,18,8,4,18,33353,33353.0,976,175,33353.0,976,0.029262734986358,0.4444444444444444,0.4580097742332024,1852.9444444444443,Summer,1,1,1,1,3,2,0,0,1,0,50,96575.0,0,0,0,0,0,0,0,0,1,0,0
407032,6187.35,0.0,0.2727272727272727,213.9909090909091,0.6236486055946135,0.1947236001397977,0,0,0,3,0,5,12,18,7,5,18,24181,24181.0,980,177,24181.0,980,0.0405276870270046,1.1111111111111112,1.4662751747239569,1343.388888888889,Fall,1,1,1,1,2,2,0,1,0,0,25,74161.0,0,1,0,0,0,0,0,0,0,0,0
434888,6188.38,0.1818181818181818,0.6363636363636364,-201.9909090909091,0.4292687071217689,0.4348557514998329,0,0,2,7,2,3,7,17,6,6,17,23990,23990.0,838,151,23990.0,838,0.0349312213422259,0.7058823529411765,0.8108378491037932,1411.1764705882354,Spring,1,1,1,1,3,2,1,0,0,0,42,61434.0,0,0,0,0,0,0,1,0,0,0,0
172348,6189.99,0.0,1.0,457.8909090909091,0.7376181474480151,0.3787145557655954,0,0,0,72,0,7,8,8,4,8,8,14970,14970.0,0,0,14970.0,0,0.0,3.5,3.6344689378757513,1871.25,Fall,0,1,0,1,3,2,1,0,0,0,7,75463.0,0,0,1,0,0,0,0,0,0,0,0
112842,6217.26,0.0,1.0,304.4909090909091,0.6659374269875322,0.4002187719037403,0,0,0,72,0,3,8,10,4,8,10,18564,18564.0,0,0,18564.0,0,0.0,1.2,0.8976513682396036,1856.4,Fall,0,1,1,1,2,2,1,0,1,0,12,74161.0,0,0,0,0,0,0,1,0,0,0,0
505204,6218.66,0.0,0.0,483.6272727272727,0.7496442301565388,0.0751067309530383,0,0,0,0,0,10,26,33,10,2,33,47897,47897.0,2611,470,47897.0,2611,0.0545128087354114,1.2121212121212122,1.239660103973109,1451.4242424242425,Fall,1,1,1,1,3,2,1,0,1,0,31,69917.0,0,0,0,0,0,0,0,0,1,0,0
493894,6222.21,0.0,1.0,96.21818181818182,0.5686157898090526,0.4294152630572841,0,0,0,72,0,5,11,17,8,4,17,29325,29325.0,0,0,29325.0,0,0.0,1.1764705882352942,0.852378516624041,1725.0,Fall,1,1,1,1,3,2,0,1,1,0,51,86254.0,0,1,0,0,0,0,0,0,0,0,0
349730,6232.69,0.0,0.5454545454545454,482.3181818181818,0.749032518425692,0.238926608108656,0,0,0,6,0,7,19,23,8,4,23,28978,28978.0,537,97,28978.0,537,0.0185312996065981,1.2173913043478262,2.047622334184554,1259.9130434782608,Summer,1,1,1,1,5,2,0,1,1,0,40,279093.0,0,0,0,0,0,0,1,0,0,0,0
397533,6234.31,0.0909090909090909,0.6363636363636364,-119.8,0.4676748582230625,0.3869702698058085,0,0,1,7,1,4,11,20,6,6,20,31266,31266.0,974,175,31266.0,974,0.031152050150323,0.8,1.1437344079831129,1563.3,Spring,1,1,1,1,2,2,1,0,0,0,63,74161.0,0,0,0,0,0,0,1,0,0,0,0
458939,6239.26,0.0909090909090909,0.1818181818181818,-267.90909090909093,0.398466472674752,0.2713691491066653,0,0,1,2,1,7,15,25,8,4,25,34536,34536.0,518,93,34536.0,518,0.0149988417882788,1.12,0.7015288394718554,1381.44,Spring,1,1,1,1,2,2,0,1,0,0,11,74161.0,0,0,0,0,0,0,1,0,0,0,0
244538,6240.66,0.0909090909090909,0.3636363636363636,130.95454545454547,0.5848473906671482,0.270000328254401,0,0,1,4,1,1,12,17,6,6,17,30510,30510.0,601,108,30510.0,601,0.0196984595214683,0.2352941176470588,0.2712553261225827,1794.7058823529412,Summer,1,1,1,1,2,2,0,1,1,0,16,74161.0,0,0,0,0,1,0,0,0,0,0,0
681270,6243.14,0.1818181818181818,0.1818181818181818,58.25454545454546,0.5508761496144943,0.2620098823883789,0,0,2,2,2,4,14,19,6,6,19,23271,23271.0,631,114,23271.0,631,0.0271152937132052,0.8421052631578947,0.3857161273688281,1224.7894736842106,Spring,1,1,1,1,3,2,0,0,1,0,42,74153.0,0,0,0,0,0,0,0,0,1,0,0
206680,6265.34,0.1818181818181818,0.6363636363636364,-38.48181818181818,0.5056732015037914,0.4119344031852262,0,0,2,7,2,4,8,14,8,4,14,22104,22104.0,535,96,22104.0,535,0.0242037640246109,1.1428571428571428,1.0951863916033298,1578.857142857143,Spring,1,1,1,1,2,2,1,0,1,0,56,74161.0,0,0,0,0,0,1,0,0,0,0,0
475550,6265.34,0.1818181818181818,0.1818181818181818,171.2,0.6036532783925576,0.24617674375496,0,0,2,2,2,4,6,10,4,8,10,21880,21880.0,605,109,21880.0,605,0.0276508226691042,1.6,1.4062157221206582,2188.0,Spring,0,1,1,1,2,2,1,0,1,0,31,74161.0,0,0,0,0,0,0,0,0,1,0,0
702257,6265.34,0.1818181818181818,0.8181818181818182,25.036363636363635,0.5353539644442556,0.4575756288485414,0,0,2,9,2,4,13,16,5,7,16,19513,19513.0,358,64,19513.0,358,0.0183467431968431,1.0,0.590375647004561,1219.5625,Summer,1,1,0,1,2,2,1,0,0,0,53,74161.0,0,0,0,0,0,0,0,0,0,1,0
921357,6265.34,0.0,0.1818181818181818,228.63636363636363,0.6304921305834627,0.1653978153704157,0,0,0,2,0,5,14,22,7,5,22,36506,36506.0,514,93,36506.0,514,0.014079877280447,0.9090909090909092,0.9727715991891744,1659.3636363636365,Fall,1,1,1,1,2,2,1,0,0,0,63,74161.0,0,0,0,0,0,0,1,0,0,0,0
941621,6265.34,0.0,1.0,244.0909090909091,0.63771372740596,0.4086858817782119,2,1,0,72,0,5,5,5,3,9,5,6390,6390.0,0,0,6390.0,0,0.0,4.0,4.0,1278.0,Fall,0,0,0,1,2,2,1,0,0,0,5,74161.0,0,0,0,0,1,0,0,0,0,0,0
445632,6271.32,0.2727272727272727,1.0,-397.53636363636366,0.3378942673265224,0.6077226288929524,1,1,3,72,3,0,6,15,6,6,15,25838,25838.0,0,0,25838.0,0,0.0,0.0,0.0,1722.5333333333333,Summer,1,1,1,0,3,2,0,1,0,0,40,101335.0,0,0,0,0,0,0,1,0,0,0,0
568814,6273.17,0.0,0.6363636363636364,11.654545454545454,0.5291009111955992,0.3321788175504111,0,0,0,7,0,8,10,20,8,4,20,25176,25176.0,1080,195,25176.0,1080,0.0428979980934223,1.6,1.4253257070225611,1258.8,Fall,1,1,1,1,3,2,1,0,1,0,15,47153.0,0,0,0,0,0,0,1,0,0,0,0
380255,6274.45,0.0,1.0,362.8181818181818,0.6931925829952635,0.3920422251014209,0,0,0,72,0,8,10,19,7,5,19,32717,32717.0,0,0,32717.0,0,0.0,1.6842105263157894,2.096035700094752,1721.9473684210527,Fall,1,1,1,1,1,2,0,1,0,0,15,46714.0,0,0,0,0,0,0,1,0,0,0,0
463490,6282.32,0.0,0.0909090909090909,525.290909090909,0.7691128055903655,0.0965388855956176,0,0,0,1,0,10,13,15,6,6,15,23920,23920.0,575,104,23920.0,575,0.0240384615384615,2.6666666666666665,2.4264214046822743,1594.6666666666667,Fall,0,1,1,1,2,2,1,0,1,0,43,74161.0,0,0,0,0,0,0,1,0,0,0,0
827334,6285.31,0.0,0.0,192.8909090909091,0.6137890019328393,0.1158632994201482,0,0,0,0,0,4,8,11,5,7,11,19639,19639.0,369,66,19639.0,369,0.0187891440501043,1.4545454545454546,1.4012933448749936,1785.3636363636365,Fall,0,1,1,1,2,2,0,1,1,0,9,74161.0,0,0,0,0,0,0,1,0,0,0,0
506170,6291.59,0.0,0.5454545454545454,-249.88181818181815,0.4068902529682887,0.3415692877458769,0,0,0,6,0,2,4,11,6,6,11,21811,21811.0,583,105,21811.0,583,0.0267296318371463,0.7272727272727273,0.5342258493420751,1982.8181818181815,Spring,0,1,1,1,2,2,0,1,0,0,58,74161.0,0,0,0,0,0,0,1,0,0,0,0
519276,6300.44,0.0909090909090909,0.5454545454545454,258.8363636363636,0.6446039803742487,0.3066188058877254,0,0,1,6,1,5,9,11,6,6,11,16352,16352.0,395,71,16352.0,395,0.0241560665362035,1.818181818181818,2.1805283757338554,1486.5454545454545,Fall,0,1,1,1,1,2,0,1,0,0,16,80501.0,0,1,0,0,0,0,0,0,0,0,0
560713,6305.93,0.0,0.0,252.53636363636363,0.6416601176695482,0.1075019646991355,0,0,0,0,0,1,14,17,6,6,17,28001,28001.0,377,68,28001.0,377,0.0134638048641119,0.2352941176470588,0.2187064747687582,1647.1176470588234,Summer,0,1,1,1,2,2,0,1,1,0,47,74161.0,0,0,0,1,0,0,0,0,0,0,0
723672,6305.93,0.0,1.0,467.7636363636364,0.7422314734181518,0.3773305579745544,0,0,0,72,0,6,14,23,8,4,23,31786,31786.0,0,0,31786.0,0,0.0,1.0434782608695652,1.3327880198829674,1382.0,Fall,1,1,1,1,2,2,0,1,1,0,24,74161.0,0,0,0,0,0,0,0,0,1,0,0
438299,6308.92,0.0,1.0,198.63636363636363,0.6164737367515559,0.4150578789745332,0,0,0,72,0,2,4,4,2,10,4,6638,6638.0,0,0,6638.0,0,0.0,2.0,2.6333232901476347,1659.5,Fall,0,1,0,1,3,2,1,0,0,0,7,47542.0,0,0,0,0,0,0,1,0,0,0,0
231090,6310.4,0.0,0.0909090909090909,96.37272727272727,0.5686880057772775,0.156666325539544,0,0,0,1,0,8,9,18,9,3,18,35387,35387.0,461,83,35387.0,461,0.0130273829372368,1.7777777777777777,1.7027722044818718,1965.9444444444443,Fall,1,1,1,1,3,2,1,0,0,0,36,90359.0,0,0,0,0,0,0,1,0,0,0,0
236874,6314.58,0.0,0.1818181818181818,231.9,0.6320171619124488,0.1649403059717198,2,1,0,2,0,6,15,19,6,6,19,28431,28431.0,1025,185,28431.0,1025,0.0360521965460237,1.263157894736842,1.5383208469628222,1496.3684210526317,Fall,1,1,1,1,3,2,1,0,0,0,54,71720.0,0,1,0,0,0,0,0,0,0,0,0
504311,6314.58,0.0909090909090909,1.0,-46.40909090909091,0.5019689471336632,0.4857729522235374,0,0,1,72,1,3,9,17,8,4,17,25876,25876.0,0,0,25876.0,0,0.0,0.7058823529411765,0.540268975112073,1522.1176470588234,Spring,1,1,1,1,3,2,1,0,1,0,61,71720.0,0,0,0,0,0,0,1,0,0,0,0
775185,6314.6,0.0909090909090909,0.5454545454545454,13.527272727272727,0.5299759988105606,0.3410072003568318,0,0,1,6,1,4,9,18,8,4,18,27920,27920.0,511,92,27920.0,511,0.0183022922636103,0.8888888888888888,1.287106017191977,1551.111111111111,Spring,1,1,1,1,2,2,1,0,1,0,31,74161.0,0,0,0,0,0,0,1,0,0,0,0
206366,6317.37,0.1818181818181818,0.3636363636363636,-305.1181818181818,0.3810794163250569,0.3674943569206648,0,0,2,4,2,2,10,17,5,7,17,23455,23455.0,817,147,23455.0,817,0.0348326582818162,0.4705882352941176,0.1957791515668301,1379.7058823529412,Summer,1,1,1,1,1,2,0,0,1,0,25,46991.0,0,0,0,0,0,0,1,0,0,0,0
576354,6331.34,0.0,0.7272727272727273,343.6909090909091,0.6842547949278903,0.312905379703451,0,0,0,8,0,5,10,14,7,5,14,22971,22971.0,427,77,22971.0,427,0.0185886552609812,1.4285714285714286,2.016803796090723,1640.7857142857142,Fall,1,1,1,1,2,2,1,0,1,0,66,74161.0,0,1,0,0,0,0,0,0,0,0,0
827819,6333.03,0.0,0.7272727272727273,-98.26363636363637,0.4777383657951191,0.3748603084432824,0,0,0,8,0,3,11,17,8,4,17,28527,28527.0,379,68,28527.0,379,0.013285659200056,0.7058823529411765,0.4737967539523959,1678.0588235294117,Summer,1,1,1,1,3,2,0,0,1,0,32,84400.0,0,0,0,0,0,0,0,0,1,0,0
447943,6342.47,0.0,1.0,178.9181818181818,0.6072598288056754,0.4178220513582973,0,0,0,72,0,3,7,7,4,8,7,9663,9663.0,0,0,9663.0,0,0.0,1.7142857142857142,0.9653316775328572,1380.428571428571,Fall,0,1,0,1,3,2,0,1,0,0,7,95340.0,0,0,0,0,0,0,0,0,0,0,1
508923,6360.65,0.0,0.4545454545454545,459.6363636363636,0.7384337630891443,0.214833507436893,0,0,0,5,0,6,12,17,6,6,17,27197,27197.0,748,135,27197.0,748,0.0275030334228039,1.411764705882353,1.332941133213222,1599.8235294117646,Fall,0,1,1,1,3,2,1,0,0,0,61,62051.0,0,0,0,0,0,0,1,0,0,0,0
565351,6366.23,0.0,0.3636363636363636,166.42727272727274,0.6014230793738452,0.2286639852787555,0,0,0,4,0,4,11,18,7,5,18,30548,30548.0,485,87,30548.0,485,0.0158766531360481,0.8888888888888888,1.171926149011392,1697.111111111111,Fall,1,1,1,1,3,2,1,0,0,0,50,64373.0,0,0,0,0,0,0,0,0,1,0,0
624980,6369.26,0.1818181818181818,0.6363636363636364,149.36363636363637,0.5934495868821817,0.3856014875717091,0,0,2,7,2,4,9,12,4,8,12,19505,19505.0,487,88,19505.0,487,0.0249679569341194,1.3333333333333333,1.3042809536016406,1625.4166666666667,Spring,0,1,1,1,3,2,0,1,1,0,24,57150.0,0,1,0,0,0,0,0,0,0,0,0
785738,6369.26,0.0,1.0,334.1181818181818,0.6797816528960728,0.3960655041311781,0,0,0,72,0,4,18,19,6,6,19,20071,20071.0,0,0,20071.0,0,0.0,0.8421052631578947,1.4133824921528573,1056.3684210526317,Summer,0,1,1,1,3,2,0,1,0,0,19,57150.0,0,0,0,0,0,0,0,0,1,0,0
898438,6371.32,0.0,1.0,11.181818181818182,0.5288800152927934,0.4413359954121619,0,0,0,72,0,3,4,12,5,7,12,17367,17367.0,0,0,17367.0,0,0.0,1.0,1.1013992053895318,1447.25,Spring,0,1,1,1,3,2,1,0,0,0,56,49320.0,0,0,0,0,0,0,1,0,0,0,0
929282,6383.61,0.0,1.0,403.95454545454544,0.7124147745374992,0.3862755676387502,0,0,0,72,0,4,13,13,4,8,13,16513,16513.0,0,0,16513.0,0,0.0,1.2307692307692308,1.420698843335554,1270.2307692307693,Fall,0,1,0,1,2,2,0,1,1,0,5,74161.0,0,0,0,0,0,0,1,0,0,0,0
424688,6386.28,0.2727272727272727,0.6363636363636364,117.47272727272728,0.5785476094390519,0.4264357171682844,0,0,3,7,3,0,7,8,3,9,8,13315,13315.0,390,70,13315.0,390,0.0292902741269245,0.0,0.0,1664.375,Summer,0,1,1,0,3,2,0,1,1,0,20,49286.0,0,1,0,0,0,0,0,0,0,0,0
965688,6386.28,0.2727272727272727,1.0,-64.52727272727273,0.4935026868588179,0.5610401030332637,1,1,3,72,3,0,12,18,5,7,18,26944,26944.0,0,0,26944.0,0,0.0,0.0,0.0,1496.888888888889,Summer,1,1,1,0,3,2,0,1,1,0,26,49286.0,0,0,0,0,0,0,1,0,0,0,0
140823,6388.21,0.1818181818181818,1.0,120.5909090909091,0.580004672797944,0.4987258708878895,0,0,2,72,2,3,12,21,6,6,21,26140,26140.0,0,0,26140.0,0,0.0,0.5714285714285714,0.6362662586074981,1244.7619047619048,Spring,1,1,1,1,3,2,0,0,0,0,15,51251.0,0,0,1,0,0,0,0,0,0,0,0
795486,6393.87,0.0909090909090909,1.0,248.77272727272728,0.6399014464433637,0.4443932024306272,0,0,1,72,1,7,17,23,8,4,23,35376,35376.0,0,0,35376.0,0,0.0,1.2173913043478262,1.623134328358209,1538.0869565217392,Summer,1,1,1,1,2,2,0,1,0,0,27,74161.0,0,1,0,0,0,0,0,0,0,0,0
920145,6403.58,0.1818181818181818,0.0909090909090909,373.3090909090909,0.6980947728383,0.19057156814851,0,0,2,1,1,3,9,9,3,9,9,20127,20127.0,484,87,20127.0,484,0.02404729964724,1.3333333333333333,1.4517811894470114,2236.333333333333,Summer,0,1,0,1,3,2,1,0,0,0,6,52465.0,0,0,0,0,0,0,1,0,0,0,0
280879,6418.25,0.0909090909090909,0.1818181818181818,157.23636363636365,0.5971283532635246,0.2117705849300335,0,0,1,2,1,3,8,8,4,8,8,9571,9571.0,630,113,9571.0,630,0.0658238428586354,1.5,1.014314073764497,1196.375,Summer,0,1,0,1,3,2,0,0,1,0,6,66041.0,0,0,0,0,0,0,0,0,1,0,0
304117,6418.85,0.0909090909090909,0.4545454545454545,95.52727272727272,0.5682929419511056,0.302239390141941,0,0,1,5,1,2,6,11,5,7,11,19016,19016.0,526,95,19016.0,526,0.0276609171224232,0.7272727272727273,0.943205721497686,1728.7272727272727,Spring,0,1,1,1,2,2,0,1,1,0,33,74161.0,0,1,0,0,0,0,0,0,0,0,0
972121,6439.0,0.0,0.9090909090909092,457.5181818181818,0.737443979524649,0.351494078869878,0,0,0,10,0,7,20,26,9,3,26,48320,48320.0,490,88,48320.0,490,0.0101407284768211,1.0769230769230769,1.144453642384106,1858.4615384615383,Fall,1,1,1,1,1,2,1,0,0,0,21,59842.0,0,0,0,0,0,0,0,0,1,0,0
907636,6439.33,0.0,0.8181818181818182,-352.96363636363634,0.3587222021622311,0.4378378848058761,0,0,0,9,0,5,6,16,6,6,16,29310,29310.0,431,78,29310.0,431,0.014704878880928,1.25,0.9312862504264756,1831.875,Fall,1,1,1,1,2,2,0,1,1,0,64,74161.0,0,1,0,0,0,0,0,0,0,0,0
378920,6446.92,0.0909090909090909,0.0909090909090909,-168.74545454545455,0.4448036362864001,0.2301952727504436,2,1,1,1,1,3,7,19,9,3,19,24640,24640.0,1555,280,24640.0,1555,0.0631087662337662,0.631578947368421,1.0003246753246753,1296.842105263158,Spring,1,1,1,1,3,2,1,0,1,0,36,63722.0,0,0,0,0,0,0,1,0,0,0,0
635616,6451.26,0.0,1.0,208.4,0.6210360867441219,0.4136891739767634,0,0,0,72,0,8,15,25,8,4,25,51095,51095.0,0,0,51095.0,0,0.0,1.28,1.295156081808396,2043.8,Fall,1,1,1,1,3,2,1,0,0,0,51,54486.0,0,0,0,0,0,0,1,0,0,0,0
559879,6457.56,0.2727272727272727,1.0,-58.263636363636365,0.4964295575709947,0.5601620418196106,1,1,3,72,3,0,1,7,3,9,7,11599,11599.0,0,0,11599.0,0,0.0,0.0,0.0,1657.0,Spring,0,1,1,0,3,2,1,0,0,0,52,59382.0,0,0,0,0,0,0,1,0,0,0,0
555831,6459.64,0.0,0.3636363636363636,211.0909090909091,0.6222934941908626,0.2224028608336503,2,1,0,4,0,3,7,7,3,9,7,7550,7550.0,603,109,7550.0,603,0.0798675496688741,1.7142857142857142,2.3003973509933773,1078.571428571429,Fall,0,1,0,1,3,2,1,0,0,0,5,48909.0,0,0,0,0,0,0,0,0,1,0,0
