Loyalty Number,R,F,M,E,T
622324,1.0,0.29508196721311475,0.10148276294471031,0.0,0.5
232137,1.0,0.26229508196721313,0.10159212205195288,0.0283964076208274,0.5
585853,1.0,0.4426229508196722,0.10174005409335563,0.0318956561886807,0.5
706106,0.9861111111111112,0.22950819672131148,0.10174005409335563,0.0217230008244023,0.5
372353,1.0,0.36065573770491804,0.10177890353600436,0.0243555916379135,0.5
144523,1.0,0.3114754098360656,0.10191646650908448,0.0,0.5
438746,0.9861111111111112,0.4426229508196722,0.10199941905566545,0.0274003687420224,0.5
530666,0.9861111111111112,0.22950819672131148,0.10226030481466256,0.0488250855897914,0.5
959821,1.0,0.4098360655737705,0.10250971547138268,0.0111811391223155,0.5
837932,0.9722222222222222,0.3278688524590164,0.10261340615460887,0.0373026789808082,0.5
570683,0.9861111111111112,0.3770491803278689,0.1026154799682734,0.0110534162767981,0.5
783610,0.9861111111111112,0.11475409836065574,0.10261603298525063,0.0,0.5
268076,0.9722222222222222,0.24590163934426232,0.1026410570034692,0.023881893182805,0.5
966389,0.9861111111111112,0.26229508196721313,0.10278484141754288,0.0173686002951526,0.5
413266,1.0,0.3114754098360656,0.10279299841795667,0.0445092012294918,0.5
516674,1.0,0.18032786885245902,0.10279645477406421,0.0330188679245283,0.5
996997,1.0,0.39344262295081966,0.10286212554010747,0.0,0.5
530098,0.9861111111111112,0.14754098360655737,0.10287954557488949,0.0511953782803761,0.5
287799,0.9583333333333334,0.19672131147540983,0.10325946823823029,0.0,0.5
945780,1.0,0.21311475409836067,0.10334269729329987,0.0,0.5
187435,0.9861111111111112,0.09836065573770492,0.10342274650075049,0.0,0.5
208787,1.0,0.3442622950819672,0.10356583964360266,0.0105633802816901,0.5
517945,1.0,0.5081967213114754,0.10361533466306264,0.015321450030042,0.5
445549,1.0,0.24590163934426232,0.10363482851150915,0.0396347168681462,0.5
421748,0.9722222222222222,0.5573770491803279,0.10377294450156646,0.0,0.5
666504,0.9861111111111112,0.4098360655737705,0.10377971895953726,0.0241609803648516,0.5
775639,1.0,0.36065573770491804,0.10377971895953726,0.0553959086123993,0.5
364372,0.0,0.0,0.10380640202868746,0.0,0.5
383826,0.9861111111111112,0.27868852459016397,0.10382119523282775,0.0306389157792836,0.5
437598,0.9583333333333334,0.22950819672131148,0.10386571309949286,0.0686971689252649,0.5
610432,1.0,0.4098360655737705,0.10391341081377692,0.0249487191718742,0.5
270935,1.0,0.3442622950819672,0.10403576581998383,0.0216960467299468,0.5
817613,1.0,0.27868852459016397,0.10403576581998383,0.0396082541288713,0.5
221446,0.9861111111111112,0.26229508196721313,0.1041278431466887,0.0,0.5
341549,0.9861111111111112,0.26229508196721313,0.10420955140507097,0.0,0.5
366116,1.0,0.3442622950819672,0.1043932912957478,0.0273278575266753,0.5
437288,1.0,0.19672131147540983,0.10440601068622354,0.0180513150141946,0.5
672781,1.0,0.14754098360655737,0.10459071835661052,0.0,0.5
235857,1.0,0.29508196721311475,0.10468970839553046,0.0,0.5
521545,1.0,0.27868852459016397,0.10469454729408102,0.0149690639345352,0.5
827190,1.0,0.18032786885245902,0.10472703704149187,0.0,0.5
397377,1.0,0.27868852459016397,0.10491547757647499,0.0711960757346536,0.5
309108,1.0,0.24590163934426232,0.10493096205183675,0.0195616226295605,0.5
122545,1.0,0.04918032786885246,0.1049681524435539,0.0,0.5
159227,1.0,0.18032786885245902,0.10499483551270411,0.0,0.5
698122,1.0,0.3278688524590164,0.10510184429779354,0.0244249021395249,0.5
319378,1.0,0.3770491803278689,0.1051147019425136,0.0138282986254012,0.5
366263,1.0,0.21311475409836067,0.1051147019425136,0.0560951437066402,0.5
537990,1.0,0.22950819672131148,0.10560315418763119,0.0703159041394335,0.5
863751,1.0,0.14754098360655737,0.10560315418763119,0.0,0.5
758695,1.0,0.22950819672131148,0.10577970485760435,0.0637252563796804,0.5
953431,1.0,0.3442622950819672,0.10583251797892756,0.0,0.5
998820,0.9722222222222222,0.3770491803278689,0.10583251797892756,0.04231364235375,0.5
400979,1.0,0.36065573770491804,0.10583929243689832,0.0251927531173652,0.5
943211,0.9861111111111112,0.27868852459016397,0.10586348692965111,0.0197047970479704,0.5
512219,0.9722222222222222,0.18032786885245902,0.1059309550008703,0.0215077803612949,0.5
953673,1.0,0.24590163934426232,0.1059309550008703,0.0314088724841562,0.5
347001,0.9861111111111112,0.22950819672131148,0.10622446876152263,0.0,0.5
369392,0.9861111111111112,0.26229508196721313,0.1064111119913298,0.0,0.5
421458,0.9861111111111112,0.3278688524590164,0.10667144473334973,0.0,0.5
376572,0.9444444444444444,0.22950819672131148,0.10682808679214345,0.0,0.5
917798,1.0,0.24590163934426232,0.10700961461491146,0.0138238141335914,0.5
647214,0.9861111111111112,0.3278688524590164,0.10706685187205231,0.0162315989178934,0.5
264690,0.9722222222222222,0.29508196721311475,0.10726040781407456,0.0189450842931063,0.5
150909,1.0,0.26229508196721313,0.10726801179751116,0.0,0.5
686196,0.9305555555555556,0.1639344262295082,0.10726801179751116,0.0806006213324128,0.5
526165,1.0,0.3442622950819672,0.10727934864554389,0.0,0.5
570406,1.0,0.36065573770491804,0.10727934864554389,0.0425642581595943,0.5
828895,1.0,0.4426229508196722,0.10727934864554389,0.0,0.5
281571,1.0,0.3278688524590164,0.10737267026044747,0.0,0.5
182531,0.9722222222222222,0.27868852459016397,0.10748838906292794,0.0,0.5
115633,1.0,0.36065573770491804,0.10766590751261121,0.0,0.5
793154,1.0,0.42622950819672134,0.10797158764676204,0.0,0.5
779427,1.0,0.3442622950819672,0.10798333925752769,0.0,0.5
158113,1.0,0.36065573770491804,0.10876378446661028,0.0136708386653765,0.5
294396,0.9722222222222222,0.24590163934426232,0.10876378446661028,0.0,0.5
114903,1.0,0.19672131147540983,0.10880512248565646,0.0,0.5
639613,1.0,0.29508196721311475,0.10889733806660565,0.0130908816539027,0.5
817102,1.0,0.24590163934426232,0.1089542988152579,0.0,0.5
531868,0.9861111111111112,0.19672131147540983,0.10907983366908375,0.0,0.5
136516,1.0,0.4426229508196722,0.10923702874485469,0.0089311646819634,0.5
938628,1.0,0.3278688524590164,0.10926620039040233,0.0108106621186697,0.5
965948,1.0,0.42622950819672134,0.10926620039040233,0.0,0.5
249982,1.0,0.39344262295081966,0.10928362042518432,0.0342433600988264,0.5
456095,0.9722222222222222,0.3442622950819672,0.109334359732843,0.0,0.5
805140,0.9861111111111112,0.14754098360655737,0.109334359732843,0.0,0.5
845061,1.0,0.36065573770491804,0.10935661866617558,0.0,0.5
397817,0.9722222222222222,0.3114754098360656,0.10947689985871799,0.0,0.5
756043,0.0,0.0,0.10947689985871799,0.0,0.5
757547,1.0,0.29508196721311475,0.10947689985871799,0.0,0.5
934604,1.0,0.39344262295081966,0.10947689985871799,0.0,0.5
325190,1.0,0.19672131147540983,0.10980248860404826,0.0447817479023286,0.5
114307,1.0,0.39344262295081966,0.11012628004420263,0.0211910956923966,0.5
444786,1.0,0.36065573770491804,0.11031707090133885,0.0,0.5
660958,1.0,0.3114754098360656,0.11085073228434306,0.0,0.5
150074,0.9583333333333334,0.11475409836065574,0.11101636086901638,0.0762892456314817,0.5
903379,1.0,0.3770491803278689,0.11101636086901638,0.0,0.5
782596,1.0,0.4426229508196722,0.11103004803920227,0.0216773167823401,0.5
210498,1.0,0.3278688524590164,0.11111300058578323,0.0165635855291027,0.5
494206,1.0,0.3442622950819672,0.11111714821311228,0.0216821885913853,0.5
200681,0.9861111111111112,0.3770491803278689,0.11134582073318712,0.0,0.5
219747,0.9861111111111112,0.19672131147540983,0.11139808083753314,0.0258767702231778,0.5
353396,0.9583333333333334,0.21311475409836067,0.11161278967893354,0.0297935527135124,0.5
853272,0.9861111111111112,0.3770491803278689,0.11161278967893354,0.0164674386751338,0.5
467926,1.0,0.3114754098360656,0.11178021556878279,0.0286862979463218,0.5
285631,0.9722222222222222,0.18032786885245902,0.11181118451950636,0.0201260771499624,0.5
651740,0.9861111111111112,0.26229508196721313,0.11181118451950636,0.0,0.5
616500,1.0,0.39344262295081966,0.11182901931702124,0.0,0.5
628533,0.9583333333333334,0.27868852459016397,0.11205838310831763,0.0293479502112595,0.5
227796,0.9722222222222222,0.24590163934426232,0.11220742118367477,0.0414227517031255,0.5
328181,1.0,0.26229508196721313,0.11220783594640765,0.0,0.5
384686,1.0,0.3442622950819672,0.11220783594640765,0.0,0.5
414584,0.9861111111111112,0.3278688524590164,0.11269490564908224,0.0238733563130345,0.5
263237,1.0,0.26229508196721313,0.11316773516459375,0.0211172451067443,0.5
526784,1.0,0.4754098360655738,0.11316773516459375,0.0,0.5
714962,0.9861111111111112,0.22950819672131148,0.11316773516459375,0.0,0.5
783300,1.0,0.29508196721311475,0.11316773516459375,0.0187929553264604,0.5
821117,1.0,0.5409836065573771,0.11336405619150203,0.0,0.5
837360,1.0,0.3114754098360656,0.11344645572110579,0.0,0.5
119731,1.0,0.4098360655737705,0.11344659397535009,0.0403324982919608,0.5
720557,1.0,0.24590163934426232,0.11354751957369025,0.0,0.5
319387,0.9861111111111112,0.3114754098360656,0.11360323603414381,0.0,0.5
290756,1.0,0.26229508196721313,0.11380398119686974,0.0232517018831226,0.5
479766,1.0,0.22950819672131148,0.11400859747843611,0.0509129356268553,0.5
163058,1.0,0.4426229508196722,0.11402422020804222,0.0209182721773656,0.5
961978,1.0,0.3114754098360656,0.11406541997284408,0.0423135919787496,0.5
299034,1.0,0.21311475409836067,0.11416053889292359,0.057978749211586,0.5
150004,0.9861111111111112,0.22950819672131148,0.11433985464778279,0.027011754068716,0.5
684371,0.9861111111111112,0.42622950819672134,0.114436217856061,0.0,0.5
317624,0.9444444444444444,0.22950819672131148,0.11449815575750813,0.0686682295999395,0.5
835764,0.9861111111111112,0.27868852459016397,0.11449815575750813,0.0254953516762137,0.5
577844,1.0,0.29508196721311475,0.11472475446391847,0.0142764996774887,0.5
457797,0.9861111111111112,0.22950819672131148,0.11490199640511313,0.0,0.5
579322,1.0,0.26229508196721313,0.11490199640511313,0.0385270500446102,0.5
682194,0.9861111111111112,0.27868852459016397,0.11490199640511313,0.0,0.5
719706,1.0,0.21311475409836067,0.11490199640511313,0.0,0.5
348056,0.9583333333333334,0.11475409836065574,0.1149158218295433,0.0,0.5
608087,1.0,0.1639344262295082,0.11523270055748258,0.0,0.5
264733,1.0,0.29508196721311475,0.11536487161503492,0.0183706610731443,0.5
618112,1.0,0.24590163934426232,0.1153901721417421,0.0,0.5
256502,1.0,0.36065573770491804,0.11554999404815476,0.0,0.5
749883,1.0,0.42622950819672134,0.11636182297069383,0.0082417582417582,0.5
797897,1.0,0.27868852459016397,0.11670856461540226,0.0134804344078607,0.5
823665,1.0,0.3114754098360656,0.11672045448041218,0.0366103506636182,0.5
903209,0.9861111111111112,0.1639344262295082,0.11682483643485991,0.0,0.5
949406,0.9722222222222222,0.21311475409836067,0.11695783701787804,0.0,0.5
908404,1.0,0.3442622950819672,0.116977054357836,0.04163764414519,0.5
111286,1.0,0.27868852459016397,0.11730001627252454,0.0,0.5
432145,1.0,0.36065573770491804,0.11730167532345617,0.0528107461588002,0.5
708360,0.9861111111111112,0.26229508196721313,0.11746564485719788,0.0241928149158708,0.5
512522,0.9861111111111112,0.22950819672131148,0.11748430918017858,0.038298930614275,0.5
838584,1.0,0.21311475409836067,0.11748430918017858,0.0203777798455382,0.5
785992,1.0,0.42622950819672134,0.1176676343081225,0.0550606104863443,0.5
326803,1.0,0.3278688524590164,0.11779676377230022,0.0112271853986551,0.5
182785,0.9861111111111112,0.18032786885245902,0.11790432557436688,0.0,0.5
192141,1.0,0.42622950819672134,0.11813050951804432,0.0306646431467121,0.5
864084,1.0,0.27868852459016397,0.11867647552879138,0.0,0.5
792915,1.0,0.36065573770491804,0.11871767529359324,0.0,0.5
959402,1.0,0.29508196721311475,0.11871767529359324,0.0456296179845936,0.5
482169,1.0,0.1639344262295082,0.1187566629904863,0.0530273051048674,0.5
491986,1.0,0.29508196721311475,0.11882896996025603,0.0148720999405116,0.5
788325,0.9444444444444444,0.11475409836065574,0.11891136948985981,0.0443379269023367,0.5
920175,1.0,0.5081967213114754,0.11891136948985981,0.0108092574990605,0.5
442192,1.0,0.36065573770491804,0.11903248020786802,0.0141006999628039,0.5
812248,0.9861111111111112,0.3442622950819672,0.11916340697722164,0.0597463932199003,0.5
833233,0.9722222222222222,0.3278688524590164,0.11963333315360279,0.018851272637413,0.5
744204,0.9722222222222222,0.3114754098360656,0.11964743508652158,0.0089733101544125,0.5
311346,1.0,0.36065573770491804,0.11965102969687341,0.0,0.5
525740,1.0,0.3442622950819672,0.11965102969687341,0.0,0.5
127350,1.0,0.39344262295081966,0.12051110935067372,0.0,0.5
470245,1.0,0.39344262295081966,0.12063235832292624,0.0,0.5
302874,1.0,0.39344262295081966,0.12069664654652648,0.0091540181197787,0.5
199652,1.0,0.4098360655737705,0.12071434308979709,0.0,0.5
661469,1.0,0.27868852459016397,0.12071434308979709,0.0,0.5
787276,1.0,0.3442622950819672,0.12077185685542656,0.0,0.5
295064,1.0,0.29508196721311475,0.12079038292416298,0.0186550072871122,0.5
324248,0.9861111111111112,0.19672131147540983,0.12109509527860371,0.0458507515787601,0.5
773364,1.0,0.3442622950819672,0.12109509527860371,0.0134075385782949,0.5
817932,0.9722222222222222,0.09836065573770492,0.12109509527860371,0.0341571461879225,0.5
472933,1.0,0.26229508196721313,0.12115067348481297,0.0156215426826569,0.5
592431,0.9722222222222222,0.1639344262295082,0.12169816029224734,0.0,0.5
580212,1.0,0.27868852459016397,0.12195503667815973,0.0468501972878588,0.5
975918,1.0,0.29508196721311475,0.12195503667815973,0.0263019463440294,0.5
232395,1.0,0.4754098360655738,0.12251247779118382,0.0,0.5
237274,0.9722222222222222,0.27868852459016397,0.12251247779118382,0.0178418839935741,0.5
208940,0.9861111111111112,0.3442622950819672,0.12318536119819976,0.0240136770120988,0.5
819055,1.0,0.27868852459016397,0.12350417548555925,0.0113526003817688,0.5
913060,1.0,0.3278688524590164,0.12350417548555925,0.0320395039044556,0.5
210226,1.0,0.19672131147540983,0.12380598450086966,0.0,0.5
987122,0.9861111111111112,0.26229508196721313,0.12380598450086966,0.0,0.5
285982,1.0,0.18032786885245902,0.12384815204538167,0.0,0.5
341302,1.0,0.14754098360655737,0.1238505023675348,0.0701598579040852,0.5
951546,0.9444444444444444,0.09836065573770492,0.12465265349297275,0.0,0.5
144402,0.9861111111111112,0.22950819672131148,0.12466869098531173,0.0,0.5
454985,0.9861111111111112,0.14754098360655737,0.12493662771076824,0.0,0.5
370539,1.0,0.22950819672131148,0.12497036174637782,0.0550994344097792,0.5
966797,1.0,0.29508196721311475,0.12497036174637782,0.0165737201579046,0.5
595658,0.9861111111111112,0.45901639344262296,0.12529885383083844,0.0273847789223254,0.5
144977,0.9861111111111112,0.36065573770491804,0.12534060661261753,0.0170240239219817,0.5
300836,0.9861111111111112,0.21311475409836067,0.12534060661261753,0.0230883444691907,0.5
945974,1.0,0.4098360655737705,0.12534060661261753,0.0,0.5
947906,0.9722222222222222,0.4426229508196722,0.12542590948135163,0.0,0.5
350587,0.9861111111111112,0.18032786885245902,0.12545273080474614,0.0,0.5
829263,1.0,0.3442622950819672,0.12545273080474614,0.0534247930613725,0.5
409156,1.0,0.19672131147540983,0.1255499235384902,0.0385120350109409,0.5
549444,1.0,0.45901639344262296,0.12570877766519273,0.0251318565400843,0.5
633749,0.9861111111111112,0.29508196721311475,0.12570877766519273,0.0278754501165007,0.5
649961,1.0,0.3278688524590164,0.12579338926270528,0.0085954176746833,0.5
401857,1.0,0.3770491803278689,0.12588062769085964,0.0329372333942717,0.5
605803,1.0,0.3770491803278689,0.1258878169115633,0.0,0.5
359275,0.9861111111111112,0.29508196721311475,0.1259651010341279,0.0,0.5
457456,1.0,0.22950819672131148,0.1259651010341279,0.0,0.5
532464,1.0,0.27868852459016397,0.1259651010341279,0.0,0.5
161045,0.9583333333333334,0.21311475409836067,0.12625266986227526,0.0,0.5
443865,1.0,0.27868852459016397,0.12626276242210926,0.0,0.5
675936,0.9722222222222222,0.1639344262295082,0.1264531385165126,0.0609418282548476,0.5
205156,0.9861111111111112,0.18032786885245902,0.12700864407011647,0.0,0.5
653572,0.9861111111111112,0.26229508196721313,0.12713459368667523,0.0258624251187771,0.5
597532,1.0,0.19672131147540983,0.12716570089164309,0.0,0.5
907209,1.0,0.24590163934426232,0.1275203230282767,0.0,0.5
149846,0.9861111111111112,0.27868852459016397,0.12802508927422188,0.0211794457518176,0.5
547016,0.9861111111111112,0.26229508196721313,0.12802508927422188,0.0,0.5
147064,0.9583333333333334,0.26229508196721313,0.12805204885186072,0.0288285140211409,0.5
194762,0.0,0.0,0.12805204885186072,0.0,0.5
227547,1.0,0.36065573770491804,0.12829634410154164,0.0689478134815172,0.5
382271,1.0,0.3442622950819672,0.1287641964642583,0.0485201185333285,0.5
109495,1.0,0.3278688524590164,0.12885890062160488,0.0,0.5
127039,0.9861111111111112,0.36065573770491804,0.12963962233917609,0.0170746634026927,0.5
722120,1.0,0.3114754098360656,0.12963962233917609,0.0,0.5
784847,1.0,0.21311475409836067,0.12967847178182484,0.0,0.5
106037,1.0,0.45901639344262296,0.12973100839465945,0.0,0.5
873169,1.0,0.36065573770491804,0.13002244834164722,0.0,0.5
209249,0.9583333333333334,0.14754098360655737,0.1301966486894673,0.0,0.5
428903,1.0,0.24590163934426232,0.1301966486894673,0.0,0.5
542296,1.0,0.3442622950819672,0.1301966486894673,0.0187009184080926,0.5
961639,1.0,0.42622950819672134,0.1301966486894673,0.0,0.5
529922,1.0,0.42622950819672134,0.13023715718304762,0.0,0.5
919437,1.0,0.36065573770491804,0.13027448582900908,0.0306277762246451,0.5
142855,1.0,0.22950819672131148,0.1303094641528174,0.0284753363228699,0.5
612995,1.0,0.21311475409836067,0.1312299609113775,0.0725522734815798,0.5
165550,1.0,0.36065573770491804,0.13180772539831392,0.0318623028903402,0.5
190052,1.0,0.4098360655737705,0.1322537335904309,0.0,0.5
475974,1.0,0.27868852459016397,0.1322537335904309,0.0,0.5
355906,1.0,0.1639344262295082,0.13236779334197973,0.0648203893237005,0.5
563076,0.9861111111111112,0.24590163934426232,0.13238493686827313,0.0,0.5
894478,0.9861111111111112,0.4098360655737705,0.13238493686827313,0.0112319773429454,0.5
787875,1.0,0.42622950819672134,0.13261803352416565,0.0,0.5
828643,0.9861111111111112,0.18032786885245902,0.13261803352416565,0.0,0.5
423686,1.0,0.3114754098360656,0.13289481852125748,0.0178811847862672,0.5
265975,1.0,0.24590163934426232,0.13293629479454797,0.0123163439071719,0.5
952077,1.0,0.3114754098360656,0.13327017879453634,0.0,0.5
683487,0.9583333333333334,0.19672131147540983,0.1342288337245237,0.039601640304628,0.5
632097,0.9861111111111112,0.3278688524590164,0.13427584016758626,0.0,0.5
105335,0.9722222222222222,0.3278688524590164,0.13429934338911753,0.0125548176920185,0.5
306676,1.0,0.49180327868852464,0.13440953202182593,0.0091611280761631,0.5
255425,0.9861111111111112,0.21311475409836067,0.13453133401105563,0.0,0.5
249693,1.0,0.3770491803278689,0.13467193857751036,0.0,0.5
849298,1.0,0.3114754098360656,0.13467193857751036,0.0,0.5
335964,0.9861111111111112,0.29508196721311475,0.13497153552491195,0.0324134037394971,0.5
755759,1.0,0.0819672131147541,0.13497153552491195,0.1527236130330859,0.5
681887,0.9861111111111112,0.42622950819672134,0.13501881847646308,0.0140809968847352,0.5
409741,0.9861111111111112,0.3278688524590164,0.13525910435305932,0.0,0.5
261715,0.9861111111111112,0.1639344262295082,0.13553146521433346,0.0246339533043134,0.5
600563,0.9722222222222222,0.3278688524590164,0.13572101178327098,0.0,0.5
487605,0.9861111111111112,0.3114754098360656,0.1358787598760191,0.0,0.5
106592,0.9722222222222222,0.4754098360655738,0.13590074230086308,0.0,0.5
525548,1.0,0.18032786885245902,0.13617545348429036,0.0,0.5
111034,1.0,0.3114754098360656,0.13676787292112275,0.0164050097018874,0.5
937922,1.0,0.29508196721311475,0.13680423378737405,0.0183668145056091,0.5
674805,1.0,0.3770491803278689,0.13717724373849985,0.0296075281156759,0.5
740577,0.9722222222222222,0.22950819672131148,0.13717724373849985,0.0146055583535552,0.5
481191,0.9722222222222222,0.0819672131147541,0.1373793714436688,0.0,0.5
191537,0.9861111111111112,0.3114754098360656,0.13808778619147022,0.0623689971586939,0.5
609174,1.0,0.29508196721311475,0.1386101107264417,0.0154812956819591,0.5
261077,1.0,0.42622950819672134,0.13863734681256912,0.0478837826512082,0.5
463146,0.9861111111111112,0.13114754098360656,0.13941516519100997,0.0,0.5
823208,0.9861111111111112,0.26229508196721313,0.13941516519100997,0.0,0.5
467175,1.0,0.3442622950819672,0.13942124837775927,0.0143337325657767,0.5
124056,1.0,0.26229508196721313,0.14017058638187396,0.0216862502576788,0.5
369035,0.9861111111111112,0.3114754098360656,0.14017058638187396,0.0293134481871946,0.5
619826,0.9861111111111112,0.29508196721311475,0.14017058638187396,0.0154930097015751,0.5
683470,1.0,0.45901639344262296,0.14032487811851457,0.0,0.5
825217,0.9861111111111112,0.19672131147540983,0.14039677032555142,0.032946370176586,0.5
534481,1.0,0.22950819672131148,0.14059696247130013,0.0921675403328413,0.5
691909,1.0,0.24590163934426232,0.14101794664519854,0.0209540793580026,0.5
756891,1.0,0.3114754098360656,0.14101794664519854,0.0,0.5
445879,1.0,0.3278688524590164,0.14106357054581806,0.0114317775362064,0.5
194482,0.9444444444444444,0.22950819672131148,0.14183945336483872,0.0623464045303985,0.5
364264,0.9861111111111112,0.3770491803278689,0.14183945336483872,0.0,0.5
523897,1.0,0.36065573770491804,0.14183945336483872,0.0097747129514946,0.5
907025,0.9583333333333334,0.3278688524590164,0.14183945336483872,0.0396528175529805,0.5
694942,1.0,0.3442622950819672,0.14199720145758682,0.0152319689292107,0.5
476539,1.0,0.3442622950819672,0.14207808019050328,0.0128437986507524,0.5
272787,1.0,0.3114754098360656,0.14244030631057353,0.0,0.5
603077,0.9861111111111112,0.3442622950819672,0.14252464139959747,0.0153598954219886,0.5
227239,0.9722222222222222,0.24590163934426232,0.1425416466716466,0.0,0.5
628578,1.0,0.49180327868852464,0.1428701387561072,0.0,0.5
726268,0.9722222222222222,0.19672131147540983,0.14288258163809436,0.0664394044803116,0.5
483863,0.9861111111111112,0.5081967213114754,0.1430501457821879,0.0105110625689382,0.5
213841,0.9861111111111112,0.26229508196721313,0.14315660155030013,0.0378103409004631,0.5
179603,1.0,0.42622950819672134,0.14319144161986413,0.0346065833480021,0.5
221721,0.9722222222222222,0.24590163934426232,0.14333633206789223,0.022280161175634,0.5
956946,0.9861111111111112,0.3114754098360656,0.14338914518921544,0.0,0.5
317100,0.9861111111111112,0.39344262295081966,0.14354606375649775,0.0237900434262697,0.5
707114,1.0,0.29508196721311475,0.14354606375649775,0.0164544686708167,0.5
722368,1.0,0.3770491803278689,0.14354606375649775,0.0,0.5
214661,0.9861111111111112,0.22950819672131148,0.14360523657305885,0.0251768622555139,0.5
855384,1.0,0.24590163934426232,0.14360523657305885,0.0366079199303742,0.5
192136,1.0,0.24590163934426232,0.14379381536228625,0.0557780185612663,0.5
365619,0.9861111111111112,0.26229508196721313,0.14379381536228625,0.0162147306705753,0.5
670985,1.0,0.29508196721311475,0.14379381536228625,0.0,0.5
753887,1.0,0.29508196721311475,0.14379381536228625,0.0,0.5
124038,1.0,0.4098360655737705,0.143850084839717,0.0094224304777426,0.5
516242,0.9861111111111112,0.3278688524590164,0.14404419379871647,0.0232127288578901,0.5
211966,1.0,0.1639344262295082,0.1442615294707586,0.0,0.5
677045,0.9583333333333334,0.22950819672131148,0.1444990502624688,0.050412343708433,0.5
238193,1.0,0.39344262295081966,0.1449667643709411,0.0128242158165328,0.5
816420,0.9583333333333334,0.14754098360655737,0.1454966928893492,0.0,0.5
472532,1.0,0.1639344262295082,0.1461915587212091,0.0,0.5
750665,1.0,0.639344262295082,0.14625418789387767,0.0125210653142866,0.5
344483,0.9861111111111112,0.45901639344262296,0.14651811524624947,0.0,0.5
488188,0.9861111111111112,0.24590163934426232,0.1465886249108433,0.0,0.5
667974,1.0,0.36065573770491804,0.14685075495803912,0.0,0.5
972673,1.0,0.13114754098360656,0.14687315214561597,0.0,0.5
250194,0.0,0.0,0.14688863662097779,0.0,0.5
659781,1.0,0.3114754098360656,0.14728044914932853,0.022919448153093,0.5
760196,0.9722222222222222,0.3442622950819672,0.14728044914932853,0.0144332186077495,0.5
187175,1.0,0.4098360655737705,0.14746280649756235,0.0,0.5
812599,1.0,0.3770491803278689,0.1482751884370786,0.0,0.5
352702,1.0,0.36065573770491804,0.14883885099109628,0.0,0.5
313473,0.9722222222222222,0.36065573770491804,0.14919596170412733,0.0129779123220091,0.5
562376,1.0,0.3442622950819672,0.149271448521516,0.010017087973602,0.5
212209,0.9861111111111112,0.3114754098360656,0.1497838187508978,0.0158700810452682,0.5
740025,1.0,0.3770491803278689,0.1497838187508978,0.0,0.5
973112,0.9722222222222222,0.24590163934426232,0.14992069045275638,0.0,0.5
228995,1.0,0.3442622950819672,0.15027157972479382,0.0112742809952963,0.5
666222,1.0,0.3278688524590164,0.15043513449580265,0.0,0.5
560283,0.9861111111111112,0.27868852459016397,0.15044674785232398,0.0202640818195695,0.5
394941,0.9861111111111112,0.26229508196721313,0.15045200151360746,0.017550911039657,0.5
394715,1.0,0.3770491803278689,0.15082266114258008,0.0,0.5
828816,1.0,0.26229508196721313,0.15089662716328145,0.0,0.5
400224,0.9861111111111112,0.29508196721311475,0.1509887044899863,0.0,0.5
130208,1.0,0.29508196721311475,0.15110387027548955,0.0,0.5
950213,1.0,0.19672131147540983,0.1517698409702904,0.0344283460048773,0.5
690969,1.0,0.29508196721311475,0.15179998039554815,0.0158905253115497,0.5
775170,0.9861111111111112,0.24590163934426232,0.1518410419061057,0.0,0.5
790178,0.9583333333333334,0.13114754098360656,0.1518738081620052,0.0309806835066864,0.5
901578,0.9861111111111112,0.09836065573770492,0.15268632835576573,0.0,0.5
527656,0.9722222222222222,0.26229508196721313,0.15323436818017735,0.0,0.5
692992,1.0,0.26229508196721313,0.1536864595590436,0.0,0.5
120164,1.0,0.3770491803278689,0.1538233312609022,0.0,0.5
768113,1.0,0.3442622950819672,0.1538233312609022,0.0,0.5
427358,0.9444444444444444,0.3114754098360656,0.15386881690727744,0.0327473172640986,0.5
364153,0.9444444444444444,0.18032786885245902,0.1540016792360513,0.0399735399735399,0.5
838032,0.9444444444444444,0.18032786885245902,0.1541169832757988,0.0,0.5
263921,1.0,0.3278688524590164,0.15425800260498645,0.0,0.5
834760,1.0,0.39344262295081966,0.15434026388034594,0.0599827734711455,0.5
789001,1.0,0.3442622950819672,0.15476981981739102,0.0209502431724653,0.5
134470,1.0,0.24590163934426232,0.1547920787507236,0.0,0.5
164374,1.0,0.4098360655737705,0.15479774717473996,0.0250062864966052,0.5
498573,0.9583333333333334,0.13114754098360656,0.1549296417238037,0.0870827285921625,0.5
537421,0.9861111111111112,0.39344262295081966,0.1550181244401567,0.0165781332088027,0.5
240760,1.0,0.4098360655737705,0.15508531600288727,0.0,0.5
882725,1.0,0.4426229508196722,0.15508531600288727,0.0101584924497691,0.5
196240,0.9722222222222222,0.19672131147540983,0.15511448764843494,0.0245075372237121,0.5
551296,0.9861111111111112,0.3442622950819672,0.15567925623640702,0.0,0.5
278307,1.0,0.36065573770491804,0.15622619002686416,0.0368427375755876,0.5
410938,0.9861111111111112,0.3278688524590164,0.15622619002686416,0.0,0.5
272001,1.0,0.3114754098360656,0.15692727729971762,0.0,0.5
492036,0.9722222222222222,0.0819672131147541,0.15705917184878138,0.0,0.5
568329,1.0,0.24590163934426232,0.15705917184878138,0.0,0.5
182148,1.0,0.13114754098360656,0.15716051220985444,0.0,0.5
