Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,FlightInactivity,RedemptionDormancy,RawSlope,NormalizedMomentum,BDS,Class,Churned
974209,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,85038.0,Married,Nova,6521.37,Standard,2012,5,,,0.0,0.09090909090909091,-97.06363636363636,0.4782991015483954,0.18378299680820867,0,0
244611,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,64381.0,Married,Nova,6529.91,Standard,2016,9,,,0.2727272727272727,0.9090909090909091,-506.5090909090909,0.28697351373165403,0.5957261276986856,1,1
931244,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,50141.0,Married,Nova,6532.01,Standard,2012,6,,,0.09090909090909091,0.9090909090909091,64.05454545454545,0.5535863724219962,0.44301499736431027,0,0
778590,Canada,Alberta,Edmonton,T9G 1W3,Female,College,,Single,Nova,6535.56,Standard,2013,1,,,0.0,0.2727272727272727,-163.4181818181818,0.4472929631910963,0.24763029286085292,0,0
669810,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Doctor,188179.0,Divorced,Nova,6540.2,Standard,2012,10,,,0.0,0.18181818181818182,-21.12727272727273,0.5137826299356428,0.20041066556476167,0,0
400265,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Single,Nova,6553.94,Standard,2016,12,,,0.0,1.0,-322.1636363636364,0.37311441982965526,0.48806567405110346,0,0
575070,Canada,Ontario,Toronto,M1R 4K3,Male,Doctor,239677.0,Single,Nova,6554.22,Standard,2015,6,,,0.0,0.36363636363636365,112.08181818181818,0.5760285465474395,0.23628234512667723,0,0
734838,Canada,Quebec,Montreal,H4G 3T4,Male,Doctor,197007.0,Married,Nova,6555.36,Standard,2014,11,2018.0,2.0,0.2727272727272727,0.36363636363636365,-431.96363636363634,0.32180709840487676,0.42163968866035517,2,1
371159,Canada,Ontario,Trenton,K8V 4B2,Female,College,,Single,Nova,6559.35,Standard,2014,12,,,0.0,1.0,171.36363636363637,0.6037297423589134,0.41888107729232593,0,0
876254,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Single,Nova,6560.82,Standard,2017,3,,,0.0,0.09090909090909091,127.86363636363636,0.5834030713026487,0.15225180588193266,0,0
233738,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Single,Nova,6582.45,Standard,2013,10,,,0.0,0.45454545454545453,-359.8090909090909,0.35552345956967785,0.329706598492733,0,0
420008,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Nova,6583.21,Standard,2013,5,,,0.0,0.09090909090909091,312.7818181818182,0.6698116012828955,0.12632924688785863,0,0
494536,Canada,Ontario,Toronto,P5S 6R4,Female,College,,Single,Nova,6583.21,Standard,2017,3,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1
132935,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Nova,6595.1,Standard,2013,3,,,0.0,0.18181818181818182,29.70909090909091,0.5375374354835285,0.19328422390039598,0,0
501602,Canada,Ontario,Sudbury,M5V 1G5,Male,College,,Single,Nova,6600.48,Standard,2015,11,,,0.0,0.09090909090909091,520.9363636363636,0.7670780144856736,0.09714932292702519,0,0
438869,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,49187.0,Married,Nova,6610.05,Standard,2012,12,,,0.09090909090909091,0.36363636363636365,-70.88181818181818,0.4905333361653322,0.2982945446049458,0,0
493350,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,49187.0,Married,Nova,6610.05,Standard,2017,4,,,0.0,0.18181818181818182,377.1727272727273,0.6999001720439244,0.14457540293227722,0,0
800878,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,52975.0,Single,Nova,6612.62,Standard,2017,1,,,0.0,1.0,295.5272727272727,0.6617489008304837,0.40147532975085487,0,0
966372,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Single,Nova,6617.14,Standard,2013,12,,,0.0,1.0,-219.26363636363635,0.42119751067309535,0.47364074679807133,0,0
885723,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,50255.0,Single,Nova,6620.44,Standard,2013,12,,,0.2727272727272727,0.5454545454545454,-186.14545454545456,0.4366729678638942,0.44172538236810444,0,0
372237,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Married,Nova,6624.61,Standard,2013,8,,,0.0,1.0,538.7363636363636,0.7753955948259383,0.3673813215522185,0,0
152014,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,62245.0,Married,Nova,6625.29,Standard,2016,4,,,0.0,0.09090909090909091,737.3272727272728,0.8681931139950299,0.06681479307421831,0,0
874184,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Divorced,Nova,6630.84,Standard,2014,2,,,0.09090909090909091,0.2727272727272727,-305.3272727272727,0.3809817123680466,0.3038873044714042,0,0
269297,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,47702.0,Married,Nova,6638.12,Standard,2014,4,,,0.18181818181818182,0.18181818181818182,-408.2181818181818,0.33290286952273745,0.3274018664159061,0,0
414757,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,47379.0,Married,Nova,6645.93,Standard,2014,7,,,0.0,0.45454545454545453,344.74545454545455,0.6847475627110725,0.23093936755031458,0,0
325382,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Single,Nova,6656.71,Standard,2014,5,,,0.0,0.9090909090909091,-482.73636363636365,0.29808202884390733,0.4833026640741005,0,0
901690,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,72638.0,Married,Nova,6661.18,Standard,2013,7,,,0.0,1.0,-41.554545454545455,0.5042373781355537,0.4487287865593339,0,0
207220,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Married,Nova,6661.74,Standard,2016,10,,,0.2727272727272727,0.2727272727272727,-509.1727272727273,0.2857288502793059,0.4051904358252991,0,0
490932,Canada,Ontario,Ottawa,K1G 4Z0,Female,College,,Married,Nova,6669.18,Standard,2015,9,,,0.36363636363636365,0.9090909090909091,-359.8545454545455,0.35550221957902345,0.6115311523081112,1,1
159351,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,73273.0,Married,Nova,6670.85,Standard,2013,8,,,0.0,1.0,158.53636363636363,0.5977358169962406,0.4206792549011278,0,0
714757,Canada,Ontario,Ottawa,K1F 2R2,Male,College,,Single,Nova,6671.77,Standard,2016,6,,,0.0,0.18181818181818182,-15.745454545454546,0.5162974448291243,0.19965622109671724,0,0
755406,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,99706.0,Married,Nova,6674.46,Standard,2014,11,,,0.36363636363636365,1.0,-229.76363636363635,0.416291072831928,0.6205672236049671,1,1
125919,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,73602.0,Married,Nova,6689.02,Standard,2016,11,,,0.0,1.0,-49.69090909090909,0.5004354198084153,0.4498693740574754,0,0
468192,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,73602.0,Married,Nova,6689.02,Standard,2016,5,,,0.09090909090909091,1.0,338.3181818181818,0.6817442280325396,0.4318403679538745,0,0
700430,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Nova,6699.22,Standard,2012,10,,,0.2727272727272727,0.8181818181818182,-496.8454545454546,0.2914891357447803,0.5670987138220205,1,1
828988,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,73176.0,Married,Nova,6701.57,Standard,2015,11,,,0.0,0.8181818181818182,-36.93636363636364,0.5063953611860411,0.39353593709873314,0,0
783928,Canada,Ontario,Toronto,M2P 4F6,Male,High School or Below,56797.0,Married,Nova,6701.77,Standard,2016,1,,,0.09090909090909091,1.0,173.3,0.604634565960791,0.45497326657539905,0,0
288491,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,64756.0,Married,Nova,6712.29,Standard,2014,6,,,0.18181818181818182,0.7272727272727273,1.209090909090909,0.5242199613432171,0.43364310250612575,0,0
985211,Canada,Quebec,Montreal,H2T 2J6,Male,College,,Married,Nova,6714.07,Standard,2014,4,,,0.0,0.2727272727272727,171.52727272727273,0.6038062063252693,0.20067631992060103,0,0
628924,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,,Single,Nova,6715.34,Standard,2016,2,,,0.18181818181818182,0.18181818181818182,-223.56363636363636,0.4191882075571888,0.30151626500557066,0,0
120140,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,58623.0,Married,Nova,6721.89,Standard,2015,3,,,0.0,0.7272727272727273,-121.49090909090908,0.4668847305707186,0.37811639901060257,0,0
892632,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Nova,6739.32,Standard,2015,8,,,0.0,0.0,-101.9,0.4760391665427668,0.15718825003716996,0,0
424917,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Single,Nova,6743.12,Standard,2015,12,,,0.0,1.0,89.00909090909092,0.565247127291264,0.43042586181262077,0,0
570796,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Nova,6743.13,Standard,2014,12,,,0.0,1.0,274.5272727272727,0.651936025148149,0.4044191924555553,0,0
402706,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Married,Nova,6744.19,Standard,2014,7,,,0.09090909090909091,1.0,31.90909090909091,0.5385654510312017,0.4747940010542758,0,0
557458,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,,Married,Nova,6744.19,Standard,2016,4,,,0.09090909090909091,1.0,214.0909090909091,0.6236953335740533,0.4492550362914204,0,0
410218,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,70732.0,Married,Nova,6745.89,Standard,2014,12,,,0.18181818181818182,0.36363636363636365,109.9,0.5750090269960282,0.3093154737193734,0,0
567261,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,83369.0,Married,Nova,6746.43,Standard,2012,10,,,0.09090909090909091,1.0,587.5272727272727,0.7981946007943757,0.3969052561253237,0,0
580472,Canada,Quebec,Montreal,H2Y 4R4,Female,Doctor,258663.0,Divorced,Nova,6747.52,Standard,2012,11,,,0.09090909090909091,0.36363636363636365,50.09090909090909,0.5470614472929632,0.2813361112666565,0,0
522111,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,81975.0,Single,Nova,6748.23,Standard,2014,11,,,0.0,0.0,305.7181818181818,0.6665109067352011,0.10004672797943967,0,0
569720,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Married,Nova,6751.44,Standard,2012,11,,,0.09090909090909091,1.0,157.42727272727274,0.5972175612242732,0.4571983679963544,0,0
277188,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,83736.0,Divorced,Nova,6761.11,Standard,2015,3,,,0.0,0.0,240.20909090909092,0.6358998322040739,0.10923005033877783,0,0
356812,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Single,Nova,6763.18,Standard,2013,5,,,0.0,1.0,-141.34545454545454,0.45760710265287485,0.4627178692041375,0,0
888115,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,60920.0,Married,Nova,6767.81,Standard,2016,12,,,0.0,0.09090909090909091,180.87272727272727,0.6081731484038148,0.14482078275158283,0,0
873468,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Single,Nova,6769.32,Standard,2014,3,,,0.0,1.0,499.1909090909091,0.7569168029566068,0.37292495911301793,0,0
118379,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,51923.0,Married,Nova,6775.92,Standard,2014,3,,,0.18181818181818182,1.0,294.4909090909091,0.6612646290435633,0.47434788401420375,0,0
229210,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,51923.0,Married,Nova,6775.92,Standard,2014,2,,,0.09090909090909091,0.09090909090909091,91.34545454545454,0.5663388628109004,0.19373470479309352,0,0
963642,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,,Single,Nova,6778.84,Standard,2016,8,,,0.09090909090909091,0.9090909090909091,-33.71818181818182,0.5078991525243729,0.45672116333359725,0,0
681822,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,51017.0,Married,Nova,6782.56,Standard,2014,2,,,0.0,0.0,504.72727272727275,0.7595038338183132,0.07214884985450604,0,0
193953,Canada,Alberta,Edmonton,T9G 1W3,Male,College,,Single,Nova,6784.89,Standard,2015,6,,,0.09090909090909091,0.09090909090909091,164.78181818181818,0.6006541917121557,0.18344010612271694,0,0
299501,Canada,Ontario,Sudbury,M5V 1G5,Male,College,,Single,Nova,6785.54,Standard,2015,6,,,0.0,1.0,353.42727272727274,0.6888044009260637,0.39335867972218086,0,0
627778,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Single,Nova,6788.08,Standard,2017,4,,,0.0,1.0,475.03636363636366,0.7456298719228563,0.37631103842314306,0,0
590727,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Nova,6791.22,Standard,2017,5,2018.0,1.0,0.0,0.09090909090909091,462.1909090909091,0.7396274505639219,0.1053844921035507,2,1
669501,Canada,Ontario,Toronto,P5S 6R4,Female,College,,Single,Nova,6791.22,Standard,2014,12,,,0.0,0.9090909090909091,158.6090909090909,0.5977698009812876,0.3933963324328864,0,0
939766,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,48188.0,Married,Nova,6793.77,Standard,2017,2,,,0.0,0.45454545454545453,25.37272727272727,0.5355111403750983,0.2757102942511068,0,0
971164,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,48188.0,Married,Nova,6793.77,Standard,2015,5,,,0.0,0.18181818181818182,82.93636363636364,0.5624094645398356,0.18582261518350385,0,0
441113,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,55701.0,Single,Nova,6798.27,Standard,2015,2,,,0.09090909090909091,1.0,-111.27272727272727,0.47165948046982864,0.4948657922226878,0,0
170656,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,66629.0,Married,Nova,6802.07,Standard,2014,9,,,0.0,0.2727272727272727,58.6,0.5510375735434676,0.21650690975514153,0,0
713085,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,59595.0,Married,Nova,6806.49,Standard,2017,2,,,0.0,0.18181818181818182,161.3,0.5990272084280284,0.17483729201704604,0,0
197509,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,55898.0,Married,Nova,6807.27,Standard,2015,6,,,0.36363636363636365,0.5454545454545454,-441.2181818181818,0.31748263630764006,0.513846118198617,0,0
891810,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,48365.0,Divorced,Nova,6819.23,Standard,2012,9,,,0.0,0.0,278.6454545454545,0.653860368301438,0.10384188950956859,0,0
361707,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Nova,6829.41,Standard,2015,9,,,0.09090909090909091,1.0,486.1363636363636,0.750816677640662,0.41111863307143776,0,0
292617,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Married,Nova,6832.11,Standard,2015,11,,,0.09090909090909091,0.2727272727272727,78.19090909090909,0.5601920095155158,0.25012421532716345,0,0
853608,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,80661.0,Married,Nova,6832.37,Standard,2014,7,,,0.0,0.2727272727272727,142.3090909090909,0.5901531403326182,0.2047722397183963,0,0
871287,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,80661.0,Married,Nova,6832.37,Standard,2013,8,,,0.09090909090909091,1.0,80.01818181818182,0.5610458571398229,0.4680498792216895,0,0
300051,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,98313.0,Married,Nova,6837.54,Standard,2012,5,,,0.0,1.0,230.0,0.6311293303030947,0.41066120090907154,0,0
703505,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,98313.0,Married,Nova,6837.54,Standard,2015,10,2018.0,11.0,0.0,0.6363636363636364,31.245454545454546,0.5382553471676473,0.32943248675879666,2,1
201683,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,69854.0,Married,Nova,6837.93,Standard,2013,1,,,0.0,1.0,105.48181818181818,0.5729444999044201,0.42811665002867394,0,0
324143,Canada,Quebec,Montreal,H2T 2J6,Male,Doctor,121241.0,Married,Nova,6838.77,Standard,2014,9,,,0.09090909090909091,1.0,-177.5818181818182,0.4406745821031839,0.5041612617326812,0,0
126219,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,,Divorced,Nova,6846.15,Standard,2014,1,,,0.0,0.2727272727272727,75.63636363636364,0.5589983220407384,0.21411868520596028,0,0
712026,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Divorced,Nova,6846.15,Standard,2013,12,,,0.18181818181818182,1.0,-556.0454545454545,0.26382617191648444,0.5935794211523274,1,1
828918,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Divorced,Nova,6846.15,Standard,2014,11,,,0.0,0.0,140.20909090909092,0.5891718527643849,0.12324844417068453,0,0
928804,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Divorced,Nova,6846.15,Standard,2012,10,,,0.0,0.45454545454545453,-134.11818181818182,0.46098426116692515,0.2980683580135588,0,0
327910,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,83889.0,Married,Nova,6847.12,Standard,2015,11,,,0.0,0.45454545454545453,49.39090909090909,0.5467343514368854,0.2723433309325707,0,0
553530,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Nova,6847.59,Standard,2016,1,,,0.0,0.6363636363636364,195.8,0.6151483613347211,0.3063645825086746,0,0
971627,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,71992.0,Married,Nova,6862.51,Standard,2016,11,,,0.09090909090909091,0.36363636363636365,-50.945454545454545,0.49984919606635375,0.29549978663463927,0,0
120868,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,73455.0,Divorced,Nova,6862.87,Standard,2017,1,,,0.09090909090909091,1.0,1.690909090909091,0.5244451052441538,0.4790301047903902,0,0
163388,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,73455.0,Divorced,Nova,6862.87,Standard,2014,12,,,0.0,0.36363636363636365,-323.1363636363636,0.37265988402965106,0.29729294388201377,0,0
615578,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Divorced,Nova,6866.09,Standard,2012,7,,,0.0,0.0,270.72727272727275,0.6501603619294408,0.10495189142116775,0,0
726735,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Single,Nova,6870.61,Standard,2017,5,,,0.0,1.0,349.8727272727273,0.6871434336568892,0.39385696990293323,0,0
183096,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,48073.0,Divorced,Nova,6874.33,Standard,2014,4,,,0.18181818181818182,0.2727272727272727,-377.8181818181818,0.34710817527240295,0.3504130019637336,0,0
239184,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Divorced,Nova,6877.82,Standard,2013,11,,,0.0,1.0,15.327272727272728,0.530817102440475,0.44075486926785745,0,0
772381,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,78691.0,Married,Nova,6880.47,Standard,2013,5,,,0.0,0.5454545454545454,-353.92727272727274,0.3582719143603577,0.3561547893282563,0,0
319433,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,94010.0,Married,Nova,6883.69,Standard,2015,9,,,0.0,0.6363636363636364,150.5090909090909,0.5939848346466728,0.31271364051508904,0,0
582429,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,57236.0,Married,Nova,6886.32,Standard,2013,8,2018.0,2.0,0.18181818181818182,1.0,50.663636363636364,0.5473290711752088,0.5085285513747101,2,1
553089,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,,Married,Nova,6900.95,Standard,2012,6,,,0.0,0.18181818181818182,103.32727272727273,0.5719377243474013,0.18296413724123414,0,0
983968,Canada,Ontario,Sudbury,M5V 1G5,Male,College,,Single,Nova,6904.08,Standard,2016,12,,,0.0,0.45454545454545453,-113.88181818181818,0.4704403050062659,0.2952315448617566,0,0
411204,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,63218.0,Married,Nova,6907.55,Standard,2015,2,,,0.09090909090909091,1.0,122.39090909090909,0.5808457764278585,0.4621099034352788,0,0
347629,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Nova,6912.04,Standard,2017,6,,,0.0,1.0,298.8454545454546,0.6632994201482552,0.4010101739555234,0,0
485933,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Single,Nova,6919.02,Standard,2012,9,,,0.0,0.0,73.04545454545455,0.5577876425734373,0.1326637072279688,0,0
548126,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,81325.0,Married,Nova,6921.0,Standard,2015,9,,,0.18181818181818182,1.0,-19.027272727272727,0.5147639175038764,0.5182980974761098,0,0
907934,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,High School or Below,52717.0,Married,Nova,6921.97,Standard,2013,4,,,0.09090909090909091,0.09090909090909091,70.85454545454546,0.556763875023895,0.1966072011291951,0,0
761694,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,96954.0,Married,Nova,6925.18,Standard,2017,5,,,0.0,0.09090909090909091,454.77272727272725,0.7361610840891231,0.10642440204599035,0,0
185561,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Single,Nova,6933.34,Standard,2013,3,,,0.09090909090909091,1.0,-197.8,0.431227034260105,0.5069955260856048,0,0
495912,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Single,Nova,6933.34,Standard,2014,8,,,0.0,0.0,78.10909090909091,0.5601537775323379,0.13195386674029863,0,0
527838,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Married,Nova,6940.07,Standard,2014,9,,,0.09090909090909091,1.0,-53.054545454545455,0.4988636604999895,0.48670453821363957,0,0
235709,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Married,Nova,6941.9,Standard,2016,10,2018.0,12.0,0.09090909090909091,0.9090909090909091,19.454545454545453,0.5327456935918949,0.4492672010133406,2,1
777351,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Nova,6943.74,Standard,2013,3,,,0.0,0.5454545454545454,-299.40909090909093,0.38374715915124996,0.3485122158909886,0,0
585793,Canada,Ontario,London,M5B 3E4,Male,College,,Single,Nova,6944.74,Standard,2016,9,,,0.09090909090909091,0.5454545454545454,-143.1090909090909,0.456782991015484,0.3629651026953548,0,0
383147,Canada,Ontario,Toronto,P2T 6G3,Female,Doctor,120975.0,Married,Nova,6945.02,Standard,2015,11,,,0.0,0.9090909090909091,189.02727272727273,0.6119836027272149,0.38913219190910825,0,0
690776,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,,Married,Nova,6948.42,Standard,2015,5,,,0.36363636363636365,0.6363636363636364,-522.4818181818182,0.2795097810156964,0.5525107020589275,1,1
193147,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,,Married,Nova,6950.53,Standard,2014,3,,,0.0,0.45454545454545453,547.5090909090909,0.7794949130222383,0.20251516245696488,0,0
699739,Canada,Ontario,Ottawa,K1G 4Z0,Female,College,,Single,Nova,6952.65,Standard,2013,6,,,0.0,1.0,372.1909090909091,0.6975722690682017,0.3907283192795395,0,0
102207,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,86413.0,Divorced,Nova,6960.92,Standard,2012,5,,,0.2727272727272727,1.0,-251.8,0.4059939253626729,0.5872927314821071,1,1
764578,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,86413.0,Divorced,Nova,6960.92,Standard,2014,3,,,0.2727272727272727,0.2727272727272727,-462.6363636363636,0.30747435271128487,0.3986667850957054,0,0
570469,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Married,Nova,6964.05,Standard,2012,6,,,0.0,0.09090909090909091,355.2090909090909,0.6896370085597163,0.12038162470481237,0,0
890617,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Married,Nova,6966.14,Standard,2013,6,,,0.09090909090909091,1.0,80.4090909090909,0.5612285210594509,0.4679950800458011,0,0
663513,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,62521.0,Married,Nova,6966.69,Standard,2014,8,,,0.09090909090909091,1.0,-357.93636363636364,0.35639854718463926,0.5294440722082445,0,0
487726,Canada,Alberta,Banff,T4V 1D4,Female,College,,Single,Nova,6968.34,Standard,2015,4,,,0.09090909090909091,1.0,-329.6,0.36963955735859483,0.5254717691560579,0,0
747655,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,57397.0,Married,Nova,6981.08,Standard,2012,4,,,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1
190561,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,48324.0,Married,Nova,6988.4,Standard,2012,7,,,0.0,0.36363636363636365,81.91818181818182,0.561933688749177,0.24051080246615597,0,0
305150,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,48421.0,Married,Nova,6990.92,Standard,2013,5,,,0.18181818181818182,0.18181818181818182,86.12727272727273,0.5639005118837749,0.2581025737075948,0,0
918053,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,72792.0,Married,Nova,6997.01,Standard,2014,3,,,0.0,1.0,558.9,0.7848176546802319,0.3645547035959304,0,0
948831,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Single,Nova,7007.27,Standard,2016,7,,,0.0,1.0,105.11818181818182,0.5727745799791849,0.4281676260062445,0,0
726684,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Master,123841.0,Married,Nova,7019.18,Standard,2015,8,,,0.0,0.7272727272727273,-126.91818181818182,0.4643486756865828,0.3788772154758433,0,0
590936,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,67116.0,Married,Nova,7025.65,Standard,2013,10,,,0.18181818181818182,0.18181818181818182,-198.98181818181817,0.4306747945030905,0.29807028892180015,0,0
806348,Canada,Ontario,Toronto,M8Y 4K8,Female,College,,Single,Nova,7027.76,Standard,2014,3,2018.0,5.0,0.18181818181818182,0.6363636363636364,-99.75454545454545,0.47704169410165465,0.42052385540586723,2,1
953341,Canada,Quebec,Quebec City,G1B 3L5,Male,High School or Below,56201.0,Married,Nova,7028.94,Standard,2013,2,,,0.09090909090909091,1.0,-8.090909090909092,0.519874259255326,0.4804013585870386,0,0
682840,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,48852.0,Married,Nova,7034.35,Standard,2015,12,,,0.0,1.0,-146.63636363636363,0.4551347677407023,0.46345956967778934,0,0
190256,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,70676.0,Divorced,Nova,7053.3,Standard,2012,6,,,0.0,1.0,307.6545454545454,0.6674157303370788,0.3997752808988764,0,0
388624,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,59596.0,Married,Nova,7057.89,Standard,2017,5,,,0.18181818181818182,1.0,265.6181818181818,0.6477729869798858,0.478395376633307,0,0
367511,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,101063.0,Married,Nova,7074.4,Standard,2016,3,,,0.0,1.0,-68.82727272727273,0.49149338374291124,0.45255198487712667,0,0
771667,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,48899.0,Married,Nova,7078.95,Standard,2014,4,,,0.0,1.0,142.96363636363637,0.5904589961980418,0.4228623011405874,0,0
333595,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,49798.0,Married,Nova,7079.17,Standard,2014,7,,,0.09090909090909091,1.0,-191.87272727272727,0.43399672904143927,0.5061646176512046,0,0
