Loyalty Number,months_since_last_any_activity,tenure_months,flight_trend_ratio,months_since_last_redemption,flights_last_6m,points_trend_ratio,distance_per_flight,CLV,months_since_last_flight,distance_last_12m
164192,-0.42989638,-0.15733437,-0.89302546,0.120774254,-0.6160035,-0.8441695,-0.12913658,-0.34433666,-0.04193436,-0.093380764
777197,-1.3073633,0.10438163,-0.2524596,0.070720226,-0.47695142,-0.39901718,-0.5086652,-0.26515847,-0.17534828,-0.24008402
878240,-1.4129286,0.36048123,-0.2091583,0.055458575,-0.2695001,-0.03393229,-0.35247356,-0.18570757,-0.2639143,-0.16327427
122173,5.0607142,-0.8630622,-0.16394998,0.54350966,0.9264801,0.15526804,0.3194775,-0.42491093,1.6967926,-0.16181868
292061,-0.872564,-0.04827068,0.123374954,-0.5330339,-0.21756911,-0.13388784,0.091389395,-0.268576,-0.21919653,-0.4261267
646399,3.7773912,0.26809952,0.3822852,0.6084433,0.73952186,0.26200873,0.044768218,0.045038614,1.1131494,-0.041577064
331560,-0.5000478,-0.09496939,-0.3056486,-0.6063611,0.027062632,-0.2779685,-0.13994671,-0.61780345,-0.18169215,-0.18403089
981427,-1.4708475,-2.0820029,-0.4023886,-1.1408961,-0.49729198,-0.8257932,-0.014318456,-0.29253018,-0.1429563,-0.4615362
277826,4.9580145,-0.7047732,-0.16849025,0.5248886,0.98957855,0.15537742,0.4027183,-0.41164124,1.6847577,-0.26269662
715792,-0.84848696,0.08653466,0.38284898,-0.27265057,-0.13909243,0.91636103,0.6421523,0.034498546,-0.16576701,-0.019732231
175017,-0.46410245,0.39952463,-1.0291103,-0.42179647,-0.53005373,-0.23517543,-0.6427869,-0.6409063,-0.17743203,-0.09475597
564114,-1.275987,-0.03894513,-0.3280847,0.06284344,-0.20020258,-0.10534245,-0.11069438,-0.28954974,-0.19843504,-0.17722844
228896,-1.6626048,-0.14884982,-0.21262346,0.06395845,-0.2139391,-0.36034724,-0.14564632,-0.2684174,-0.20675774,-0.12270682
271235,-1.4118994,0.42106497,-0.8587256,0.07207862,-0.01652837,-0.71490777,-0.07622972,-0.15538447,-0.22779447,-0.86382884
382252,-1.389093,0.044996276,-1.1687255,0.075231865,-0.4110802,-0.08267455,-0.28530586,-0.21835263,-0.20464627,0.23712744
626030,-1.1547278,0.011457106,0.05975011,0.05300378,-0.252161,-0.4119242,-0.2567699,-0.15022232,-0.14411454,-0.07130934
290465,-1.3151636,-0.13672514,0.18889302,0.05487252,-0.37993813,-0.15494214,-0.004653984,-0.268644,-0.23680213,-0.28249142
507005,-0.17698123,0.1789869,-0.501341,0.11889744,-0.844482,0.1896065,-0.56065613,-0.4439529,0.124308735,-0.2193948
103490,-1.2972237,-0.13026719,-0.31675938,0.110824294,0.38684705,-0.17557755,-0.3225898,-0.2127562,-0.2464195,0.121511236
107119,-0.8924939,-0.35504335,-0.8141147,-1.3569735,-0.093978934,0.12139164,-0.7690908,-0.44641906,-0.1421272,-0.111492194
584727,0.0449882,-0.11059337,-0.2456005,-0.4511915,-0.5174587,0.3193976,0.33213603,-0.17233084,0.09211255,-0.16893727
270499,-0.5569665,0.19672912,-0.72026634,-0.56797165,-0.42758703,-0.0115585625,-0.248555,-0.2455682,-0.14949358,-0.21194288
568525,-0.9218125,0.010087939,-0.12610987,-0.38412356,0.10121776,-0.34916362,-0.4708678,-0.7979118,-0.24671544,-0.41344047
667781,-1.645093,0.32868022,-0.38911125,0.10008483,-0.26391843,-0.0521983,-0.43767878,-0.28235543,-0.21379702,-0.324555
537013,-1.3920264,0.3378216,-0.35866612,0.02992361,-0.3112993,-0.4930387,-0.7372758,-0.24766856,-0.20974883,-0.093427956
685518,-0.79134506,0.87749726,-0.44019857,-0.7683336,0.034181464,-0.28923416,-0.01804769,-0.6361113,-0.22032686,-0.5859899
834943,-1.4944047,-2.1971295,-0.48762232,0.074962944,0.016671855,-0.419276,-0.10844446,-0.0955021,-0.23170319,-0.20273758
239605,-0.719917,0.09479247,-0.77713037,-0.38050652,-0.47698748,0.24207696,0.060360357,-0.93569124,-0.21844251,-0.06948853
914044,-0.6963852,0.81993747,-0.37496862,-0.5452908,-0.11497892,0.50232327,0.2302996,-0.80032897,-0.1663685,-0.18838806
411586,-1.6568372,0.31071374,-0.012220722,0.056359604,-0.2327534,-0.1150302,-0.08566873,-0.19453247,-0.30382416,-0.22373107
472824,0.1842377,0.08866116,-0.45713863,-0.72368157,-0.38350368,-0.028373485,-0.3061229,-0.29267868,-0.015951846,-0.24860226
900083,-1.2551236,0.047582332,-0.32319227,0.1054986,0.42467707,-0.74859256,-0.5473155,-0.10944395,-0.22023365,-0.18632095
911503,-0.621338,0.30938908,-0.7557014,-0.41769183,-0.2640583,-0.47987324,-0.11475893,-0.25325117,-0.21633981,-0.18614267
712426,-0.85971487,-0.090901926,-0.496809,-1.1666929,-1.1533637,-0.11781522,-0.29723555,-0.3436042,-0.071862735,-0.20250377
512097,-1.1295165,-0.18893482,-0.24944277,0.072689146,0.01090806,-0.057346288,-0.096470036,-0.23449928,-0.1366579,-0.12369752
643059,-0.9808538,0.41752332,-0.0135738505,-0.28358468,-0.22137176,-0.07522851,0.12984687,-0.2016139,-0.2809354,-0.2587714
246187,-0.7097632,0.63227075,-0.906778,-0.4807972,-0.25780883,0.020755706,-0.5828124,-0.5118781,-0.20778163,-0.24090594
333295,-0.6644935,0.5042948,-0.08072242,-0.4798289,-0.24453506,-0.7118805,-0.6375245,-0.45705134,-0.20347495,-0.033631925
815643,-1.1347871,0.45592612,-0.41328034,-0.038545948,-0.34991437,0.0033098962,0.18699922,-0.14006893,-0.22703847,-0.12108884
688533,-0.6086238,0.22025913,0.12281725,-0.5527923,-0.38792753,-0.074937046,-0.47027326,-0.53773075,-0.12480721,-0.109060965
732808,-1.1681732,-0.076119766,-0.17361282,-0.07907681,-0.44018137,-0.6679664,-0.3308055,0.039623186,-0.15461132,-0.10863592
764595,-1.3171556,-0.21648733,-0.1281693,0.14530781,0.4343341,-0.14538029,-0.33991727,-0.086989835,-0.28420216,-0.2518595
738431,3.0364077,0.049919922,0.4011165,0.32966205,0.33336514,0.18514346,0.1125895,-0.006136613,0.3014657,-0.17877445
334437,-0.787019,0.37838605,-0.27067044,-0.6199596,-0.29653704,-0.051673546,0.10876261,-0.25591987,-0.1272207,-0.03437806
989746,-1.1931471,-2.1740232,-0.29503348,-1.0825768,-0.20704854,-0.013777928,-0.3532348,-0.5615982,-0.1972061,0.1226508
476068,-1.4902068,-2.5377777,-0.3591559,0.070420034,-0.35905063,-0.42665267,-0.057259385,-0.34027863,-0.17596605,-0.23612423
735263,-0.38957235,0.22634031,-0.15078288,0.057836164,-0.5164268,-0.11302898,-0.30173564,-0.45371276,-0.14749819,-0.6616054
739352,-1.1167917,-0.03939421,-0.11206412,-0.59791905,0.09550634,-0.5415152,-0.58538085,-0.50480473,-0.20327333,-0.65537566
380788,-0.43265417,1.1048427,-0.34629738,-0.6460059,-0.17534035,0.23768398,-0.5429222,-0.77983785,-0.21698451,-0.1593931
509810,-0.86203265,-0.15648647,-0.37719423,-0.6346049,-0.31987643,-0.2641429,-0.62564427,-0.35685864,-0.19207475,-0.20764185
735038,-1.0768604,0.2194776,-0.3622932,-0.08280058,-0.23096666,-0.6881141,-0.43928778,0.043747522,-0.16021305,-0.2561361
459404,-1.7466562,-0.10960947,-0.2019339,0.14773089,0.21155234,-0.022150377,-0.13830173,-0.01449136,-0.24732536,-0.29861906
672600,-0.5588024,0.22430116,-0.36080688,-0.42963883,-0.48944446,-0.64812106,-0.498984,-0.699605,-0.21113402,-0.19650036
194493,0.10567591,0.23945603,-0.20476273,0.073482245,-0.55196255,0.019146187,-0.5840808,-0.39277184,0.17877169,-0.040707078
693922,-0.15271835,-0.33826235,-0.061767656,0.04917526,-0.51000106,-0.09371872,0.14285988,-0.06117747,-0.02677468,-0.1372342
815381,4.9680204,-0.680201,-0.15933348,0.5322896,0.8263682,0.14129071,0.39716026,-0.39415786,1.6007419,-0.23437117
413994,-0.85887414,-0.096330784,-0.1438617,-0.2883736,-0.34287333,0.2257186,-0.29037967,-0.24214807,-0.2086722,-0.17984329
480957,0.083830655,0.3672272,-0.35982448,-0.6817964,-0.24522574,-0.14592992,-0.20866863,-0.3410143,0.07101417,0.12210996
434807,-1.4032096,-2.1164207,-0.24140516,-0.29875168,-0.4423031,-0.31593677,-0.21835248,-0.25761515,-0.2329194,0.38392964
950707,-0.8369088,-2.135168,-0.37934467,-0.5283643,0.0627068,-0.05306191,-0.07573817,-0.24641308,-0.2486992,-0.08457084
576110,-0.83869725,0.33412385,-0.27189484,-0.29470488,-0.4416406,-0.24762072,-0.4401296,-0.56223124,-0.2507324,-0.108096495
700650,-0.80063385,0.30460635,-0.14150456,-0.44770798,-0.18978223,-0.016529381,0.16479135,0.055419672,-0.081366315,0.76509774
237402,-0.9113988,-0.04798463,-0.41434222,-1.2229627,-0.38981333,-0.2627642,-0.6202222,-0.5974291,-0.16654658,-0.020216482
878575,-1.3188385,0.21017684,-0.07547702,0.044504263,-0.09812216,-0.15687335,-0.07217378,0.031047933,-0.1973932,-0.24219282
340802,-0.85606253,0.5093476,-0.44507158,-0.4973941,-0.12877493,-0.3576128,-0.73001826,-0.09824731,-0.16463996,-0.14941625
486831,-1.1934141,-0.1347068,-0.32639733,0.11072546,-0.5132474,-0.607604,-0.800801,-0.23474056,-0.1827517,-0.23966895
173398,-0.022942675,0.2269385,-0.3214786,0.050429072,-0.55271524,-0.20131205,-0.31167868,-0.1990709,0.15717272,-0.12593196
832301,-1.5764716,-2.5596638,-0.3075973,0.099298425,-0.3795506,-0.37039697,-0.36731577,-0.2943626,-0.30879864,-0.2522845
535151,-1.3015265,-1.8674157,-0.020751392,-1.1262473,0.03887072,-0.2073925,-0.26025665,-0.5452108,0.08316304,-0.18738869
881362,-1.3971419,0.37878013,-0.93408644,0.02490611,-0.12269307,-0.34434205,-0.12404665,-0.48219165,-0.18858285,-0.38373932
678205,4.537455,-0.2862098,-0.16965082,0.49599066,0.9513305,0.044395182,0.41925228,-0.33680606,1.5817856,-0.37949196
222490,-0.7204529,0.047465336,-1.0436971,-0.4821755,-0.01281632,-0.40654248,-0.1984248,0.015483059,-0.140693,-0.413501
687984,4.9131613,-0.70957726,-0.16062984,0.54676914,0.81609684,0.18867439,0.33845645,-0.23010097,1.6158531,-0.21212055
882911,0.3013061,0.36578766,-0.30289856,-0.5509052,-0.052150745,0.25303006,-0.22898908,-0.435751,0.020415116,-0.20613258
751718,-0.4841122,0.4853942,-0.48888966,-0.7044181,-0.06956427,-0.47914645,-0.22539127,-0.64778817,-0.14494103,-0.1541982
976007,-0.9881853,-0.05290692,-0.1669139,-0.45882478,-0.26565796,-0.017942283,-0.49962604,-0.29318658,-0.21607274,-0.21093054
981691,-1.4495345,0.34732407,-0.18540855,0.091805264,-0.30269843,0.10480265,-0.52165645,-0.39680207,-0.322165,0.20471565
193827,0.18669568,-1.2351174,-0.17718025,-0.46675155,-0.5046578,-0.060554754,-0.60892904,-0.43112573,-0.012275014,-0.33393043
594672,-0.68957675,-0.0127383005,-0.212719,-0.6607612,-0.27480635,0.033265766,-0.5478782,-0.50367707,-0.19345725,-0.1715091
667314,-0.5756784,0.36635232,-0.15062661,-0.5297524,-0.22759351,-0.018487768,-0.31205016,-0.77396053,-0.17209972,-0.228297
452342,-1.751203,0.2749491,-0.476809,0.0990542,0.06699939,-0.2304736,-0.31573963,-0.23496763,-0.24392498,-0.076230235
699751,-0.5516748,-0.2842279,-0.20734099,-0.43953133,-0.37881997,-0.024841398,-0.7884751,-0.90880316,-0.20243265,-0.24042743
330278,-0.6447893,-0.06974099,-0.33995268,-0.37380043,-0.22273518,-0.22705969,0.32377952,-0.55167,-0.17064017,-0.5049579
467894,4.5252233,-0.30482438,-0.14043061,0.5941754,0.89186823,0.14207157,0.19751191,-0.42287475,1.5605173,-0.3998104
160640,-1.1797194,-0.39108968,-0.25209165,0.023286346,-0.47638774,-0.23915167,-0.016049584,-0.2383973,-0.12812048,-0.15963387
601341,-0.93503517,0.07569509,0.018790996,-0.9874695,0.07459326,0.099719755,0.009520503,-0.87657166,-0.09849777,-0.47340035
737542,-1.4952126,0.12672205,-0.0735792,-0.022588998,0.1938858,-0.787252,-0.41226858,-0.28010973,-0.28601727,-0.24374416
687401,-1.4995044,-0.039606474,-0.08900435,0.10463185,-0.08910477,-0.563473,0.009875031,-0.245602,-0.11054563,-0.23634534
412880,-0.7111573,0.1869591,-0.20611005,-1.2426151,-0.40346408,-0.24119881,-0.040227737,-0.5482494,-0.17354336,0.13740574
558040,4.2999034,-0.19800898,0.492827,0.6565149,1.1849849,0.101372555,-0.25889647,-0.10142117,1.1849669,-0.14498718
994940,-1.4988188,0.24719825,-0.3564183,0.07489187,-0.34553522,-0.11599111,-0.063053496,-0.49396345,-0.28753096,-0.21128787
732231,-1.6384703,-0.23937795,-0.36139327,0.10204552,0.11983935,-0.1097513,0.015928734,-0.10482277,-0.26244417,0.16476469
395622,-1.1155149,-0.41347885,-0.48346883,0.07585306,-0.64916646,-0.24135043,-0.0049655987,-0.33949518,-0.3768962,-0.18829583
812894,-1.0377258,-0.38332328,-0.39180398,-0.017449714,-0.56096125,-0.1459861,-0.0064344024,-0.33945936,-0.09321831,-0.07915821
888357,-0.5086555,0.10549232,-0.42226467,-0.60330236,-0.46061632,0.05042485,-0.12443159,-0.60273904,-0.26158246,-0.069678284
866455,-0.62685674,0.8335113,0.04823864,-1.0769546,0.31729394,0.3308285,-0.3172177,-0.7170415,0.55358183,-0.29339373
164947,-0.56686723,0.012585795,-0.42370886,-0.37373284,-0.28878158,0.05889389,0.13233393,-0.90960294,-0.19239597,-0.107215
109517,-0.7320069,-0.11736744,-0.17076132,-0.37026727,-0.15881172,-0.20184909,0.20582569,-0.14306837,-0.1237431,-0.16023518
801788,-1.2327825,0.18471281,-0.98581564,0.11366425,-0.05456538,-0.29708058,-0.55070394,-0.23194231,-0.1621292,-0.14846838
865198,-1.6442599,-0.131126,-0.0838859,0.1017418,0.095490225,-0.48721302,-0.124523565,-0.27643302,-0.2991216,-0.08184455
718752,-0.7822579,0.45880795,-0.33615935,-0.5392496,-0.32346377,-0.017291337,-0.20080999,-0.6106978,-0.16230905,-0.21923187
750199,-0.8445398,0.3553503,0.8868201,-0.24481994,0.6379306,-0.31078082,0.16725063,0.0070929844,-0.24200736,0.13276279
220822,-0.7011334,0.11637594,-0.5455629,-0.48431873,-0.46736783,-0.62227124,0.048063323,-0.30494696,-0.19539541,-0.07314612
755290,-0.51185954,0.21333033,-0.1179487,-0.6107546,-0.3315491,-0.16781314,0.24632442,-0.37308374,-0.15395594,0.045671232
790165,-0.7382946,0.44183886,-0.30116853,-0.27304536,-0.15199344,-0.2632578,-0.08888518,-0.47238666,-0.34340334,-0.33234385
131772,-1.2529633,-0.08123111,-0.3628077,0.04602688,0.29247388,-0.72583383,0.184791,-0.1936252,-0.14148238,-0.32326064
184959,-0.6728615,0.911622,-0.3247291,-0.6128388,-0.015003931,-0.675047,-0.5659608,-0.6301396,-0.19575588,-0.2606072
904704,-1.2460761,0.057274844,-0.8043662,0.04916864,-0.52692574,-0.22724026,-0.8769463,-0.51646405,-0.15011182,-0.17391051
501490,-0.7518588,-1.8652307,0.11764769,-0.47468525,-0.7359998,-0.9542307,-0.33617225,-0.58705413,-0.30630466,-0.3362045
727348,-0.55014044,0.9401414,-0.12367808,-0.37745914,-0.6308816,-0.8421,-0.36943197,-1.2053417,-0.20943648,-0.16899224
483125,0.13447781,-1.6310877,-0.39698768,0.14305212,-0.8095631,-0.09355262,-0.051777963,-0.2530863,0.0521624,-0.060237173
688319,-1.6721274,-2.0048287,-1.1082828,-0.0059505035,0.041886047,-0.8324742,-0.14186224,-0.11738105,-0.24115835,-0.77730775
517739,-1.5350811,-0.18902008,-0.18658249,0.08701491,-0.17094867,-0.5496673,0.052120887,-0.1774676,-0.18521157,-0.10975767
398351,-1.0234072,0.03516847,-0.883092,-1.0200169,-0.92954695,0.061866403,-0.16060778,-0.38658813,-0.118931614,-0.01732655
669894,-0.07218071,0.24263504,-0.6701488,0.10167667,-0.24659982,-0.51016647,0.22669658,-0.43141797,0.000755804,-0.35526392
993266,-0.88052887,-0.34651303,-0.2849854,-0.6002941,-0.29307655,-0.16825297,-0.36870188,-0.8655106,-0.17505494,-0.06765388
808096,-0.7036355,-0.00015533715,-0.3751196,-0.32385865,-0.5412068,-0.19712503,0.15360606,-0.39409098,-0.25760373,-0.38642734
833322,-1.3110849,-0.16356435,0.056716014,0.10015609,-0.31959876,-0.24218455,-0.56156105,-0.5033202,-0.2413874,-0.2295942
853438,-1.6525838,0.18100128,-1.0384703,0.062443107,-0.0049549774,-0.09617877,-0.40865082,-0.2776051,-0.18044658,-0.20059814
887209,0.09088682,-0.118653305,-0.46471804,-0.4480953,-0.44171444,-0.88172746,-0.24088565,-1.1407063,0.017230585,-0.06837634
912712,1.1390636,0.48937333,0.11596932,-1.7884848,0.032689244,-0.011378536,-0.32914126,-0.95728475,-0.25670913,-0.41770372
479445,-0.22463244,-0.19044076,-0.3906505,-0.4319971,-0.4451976,-1.0525038,0.028390033,-0.7974314,-0.23250097,-0.25113258
757696,-1.9964464,-2.1268978,-0.21070224,0.106233545,0.12209528,-0.32568887,-0.07704703,-0.12977481,-0.27643198,0.13062614
254361,-1.6671463,-2.2729404,-0.17510618,0.087445445,-0.52242905,-0.44399524,-0.23898403,-0.6078208,-0.28686973,-0.44428504
380262,-1.5689062,0.26519534,0.0480203,0.11073735,0.029854111,-0.40884653,-0.05845436,-0.30065092,-0.24272855,-0.17698057
665024,-1.8242598,0.33374798,-0.15089801,0.11612483,0.27581915,-0.5931303,-0.56904316,-0.33705634,-0.35583934,-0.11890978
958544,-1.2321296,0.30477273,-0.5910333,0.15107074,0.66721237,-0.46133584,-0.52831465,-0.26157576,-0.22694336,-0.15714224
350631,-0.41071308,-0.11680091,0.63220996,-0.39872754,-0.44984263,-0.7587312,-0.6387986,-0.46638542,-0.20415956,-0.4087879
746061,-0.18881285,0.06532046,-0.45602423,0.018800136,-1.0769306,-0.03480789,-0.528232,-0.36497813,0.11713899,-0.18202168
830836,5.1445127,-0.8600735,-0.2482799,0.5382093,0.97066504,0.119962856,0.2578813,-0.51201516,1.6276335,-0.25757104
933208,-1.2815394,-0.18263096,-1.0278833,0.09658504,-0.44350386,-0.53899896,-0.10221723,-0.049505774,-0.12577076,-0.22869767
312979,-1.2217906,-0.040437583,-0.18869941,0.041876156,-0.2810101,-0.78700733,0.08545413,-0.24629898,-0.15008393,-0.009502053
485745,-0.74471205,0.20535335,-0.31398574,0.13677281,-0.024081739,-1.3750163,-0.1725174,-0.8284859,-0.12511489,-0.19135945
476652,-0.6689194,0.38266608,-0.54711926,-0.7299349,-0.42855233,-0.43929878,0.1445075,-0.80756015,-0.15956336,-0.12289128
595083,2.709619,-0.06796685,0.39056543,0.21789245,-1.1113126,0.27671188,-0.004141513,-0.2353962,0.20307645,-0.22000507
121856,-1.3918853,0.32123742,-1.0430188,0.07200106,0.5387808,-0.17028347,-0.7797011,-0.2520459,-0.23833488,-0.7661637
371969,-1.6589887,0.12138705,-0.15175837,0.01079203,-0.097179145,-0.027851243,0.10283925,-0.2507643,-0.31141657,-0.11109744
670981,4.920601,-0.704393,-0.1878788,0.5564793,0.97910976,0.23534626,0.302778,-0.21379341,1.557411,-0.21148446
773571,-0.6928007,0.2657029,-0.8272154,0.13556892,0.6058325,-1.2932069,0.13696128,-0.48116496,-0.18657036,-0.8404793
510865,-0.45111364,0.41987175,-0.6370501,-0.50567424,-0.2098873,-0.28366417,-0.07215848,-0.27231222,-0.10813977,-0.22276786
456958,3.360939,-0.77835196,0.6696417,0.3033951,-0.23350362,0.120146126,0.059180897,-0.15842874,0.14947712,-0.36576122
508022,-1.0002482,-2.384378,-0.8960987,-1.1163456,-0.46226263,-0.2721564,-0.22838598,-0.460768,-0.18234053,-0.22710395
787660,-0.73796225,-0.15515807,-0.17354307,-0.46473384,-0.09507677,-0.20834132,-0.36215374,-0.44794497,-0.087782845,-0.10098814
329839,-1.5459262,0.14695606,-0.45939043,-0.016015697,-0.27169582,-0.16425705,-0.4762563,-0.5014186,-0.21741633,-0.18948309
352053,-1.2351627,-0.15541917,-0.33447474,-0.3468023,-0.2936125,-0.4718611,-0.6461866,-0.35320863,-0.21771735,0.13203579
630338,-0.5488247,0.28172305,-0.42796153,-0.35302362,-0.52696276,-0.4995635,-0.3522603,-0.76964456,-0.22764839,-0.19349559
784490,-0.6181809,0.73365736,-0.2540288,-0.9292599,-0.32967502,-0.4845785,-0.44266286,-0.6666117,-0.17832479,-0.36054602
175954,-0.6384944,0.31398463,-0.65009964,-0.32075003,-0.6242977,-0.70965487,-0.2449183,-0.6986232,-0.29213154,-0.15302002
988043,-1.5033532,-2.175505,-0.4591416,-0.39638355,-0.015439448,-0.2665274,-0.3649944,0.011233853,-0.2533488,-0.2690802
702522,-1.3044056,-0.16136688,0.13530266,0.0035225193,-0.25941563,-0.29103327,-0.32599038,-0.013976803,-0.15955228,-0.17226788
529085,-1.7341675,-2.13916,-0.36934462,0.10333681,0.0057392283,0.45634025,-0.6803458,-0.10891023,-0.16764516,-0.060160547
604332,-1.0926037,0.5208943,0.50327635,0.063683614,-0.4889705,0.06628007,-0.048008643,-0.06357575,-0.19202842,-0.04114298
971107,2.998058,-0.21383344,0.41264984,0.22202502,-0.6480846,0.22337583,-0.31059375,-0.36103222,0.23130287,0.036143627
838270,-0.92940235,0.19426365,-0.13149437,-0.25409767,-0.26315242,-0.10706125,-0.4230086,-0.038812842,-0.12849641,-0.28028166
919329,-1.3513379,-0.011912387,-0.2964649,0.0002024598,0.11054529,-0.49469706,-0.006156818,-0.11398237,-0.2270676,-0.26381043
930325,-1.5784827,0.09866516,-0.1582906,0.089162655,-0.309688,-0.33081725,0.050927922,-0.044797827,-0.32867438,0.041955605
375909,-0.8528351,0.014778756,-0.8942448,-0.36161956,-1.1128418,-0.4982251,-0.16926573,0.27077127,-0.06772303,-0.014612682
477739,-0.9910721,0.16137719,-0.07479286,0.025810692,-0.5584941,-0.26128733,-0.10667399,-0.40788335,-0.1880599,0.041806255
464962,-1.0123186,-2.1927977,-0.29625657,-0.5111461,-0.47161967,-0.21615389,-0.48307323,-0.45631465,-0.109262586,-0.35485756
829886,-1.2332389,-2.126928,-0.31057644,-0.52314806,0.15235268,0.069556415,-0.3324937,-0.27263427,-0.23579557,-0.31385896
183948,4.0984774,0.03741561,0.51862913,0.5415603,-0.16077043,0.35701567,-0.26178816,-0.08190534,1.0767359,0.03846819
231462,-1.691,0.1195266,-0.81226516,-0.011332098,0.00078244566,-0.16438344,-0.8529125,-0.8624814,-0.26850426,-0.7991349
605500,-1.412237,0.05876711,-0.5505661,0.0068352288,-0.5312858,-0.1792742,-0.31338522,-0.54703075,-0.23647182,-0.20439823
602685,-0.7533963,0.16811956,-0.52074015,-0.6210401,-0.19836086,0.019014888,-0.27580485,-0.6851745,-0.16022019,-0.257807
314589,2.2364955,0.10743258,0.25572369,0.17185603,-1.0516976,-0.10353882,-0.14031063,-0.6408867,0.1041494,-0.450315
892258,-1.3388422,0.26816872,-0.4800909,0.043727394,0.60952,-0.7165637,0.1086276,-0.37072328,-0.25316817,-0.12468944
158969,-1.573879,-0.46229646,-1.1668997,-0.03820887,-0.36921614,-0.9140801,0.035125364,-0.55717397,-0.20121013,-0.04122595
101544,-1.2789761,0.20937535,0.06905745,0.04974014,0.10579529,-0.16061024,-0.22724661,-0.49219632,-0.22513217,0.27471405
638495,-1.7652334,-1.4051657,-0.2618199,0.033329092,-0.2992981,-0.65407586,-0.19728477,-0.93693936,-0.23142196,-0.23562843
890936,-0.77312255,-0.24455811,-0.27443767,-0.4571061,-0.29251894,-0.21471849,0.14003915,-0.7357243,-0.19802076,-0.09295236
666337,-0.8388882,0.010088721,-0.31998035,-0.5578061,-0.48173365,-0.28016633,-0.256993,-0.7422852,-0.21663843,-0.24025093
832566,-0.64111674,0.044430554,-0.45863825,-0.6309563,-0.108835846,-0.24315041,-0.28896013,-0.7486834,-0.1387964,-0.30271286
101895,0.2891641,-0.4574001,0.5478357,0.26947105,-0.87947005,0.02989801,-0.20649388,-0.69442016,0.24536598,-0.057337135
741138,-1.3925257,0.09615229,-0.25064015,0.03413061,-0.028511941,-0.7505013,-0.29983023,-0.7764873,-0.19596802,-0.60284024
851421,-1.2980165,-0.14274651,0.1777613,0.09028218,-0.28831097,-0.045027755,-0.6232011,-1.0825342,-0.22408094,-0.14074692
396998,-1.1001618,0.1913937,-0.28152052,-0.7412543,-0.22224231,-0.07069287,-0.2693388,-1.5570247,-0.2634774,-0.6318642
925573,-1.2122456,0.28921103,-0.23916875,0.027331464,-0.50233287,-0.44382954,-0.8759079,-0.90737224,-0.16901076,-0.4201056
977178,-0.8223395,0.47927383,-0.22966285,-0.41698623,-0.39866698,-0.4791969,-0.17580606,-1.5144539,-0.27504936,-0.19029169
776547,0.11931663,-0.14205542,0.51218504,-0.4120753,-0.43600896,-0.7695314,-0.24824183,-1.5417212,-0.049687907,-0.18585297
210725,-1.598922,0.2012207,-0.5424509,0.11994812,-0.38466257,-1.0173719,0.0907969,-0.7183268,-0.2748912,-0.29767945
434679,-1.690524,-2.1190255,-0.5086692,-0.012117809,-0.24087878,-0.07062751,-0.3897009,-1.0104588,-0.30663496,-0.2344636
987347,-0.8494755,-1.7811525,-0.5671487,-0.56163263,-0.44779763,-0.31155398,0.03397161,-0.8423451,-0.20971683,-0.34559697
777300,-0.79484826,0.0885289,-0.19634134,-0.6025124,-0.23020002,-0.49378967,-0.72232246,-0.9460282,-0.11428125,-0.3284006
518677,1.0219921,-0.15266536,0.2732673,-1.6769902,-0.6230866,-0.076567434,0.14716037,-0.94148856,-0.26203224,-0.15743731
949290,2.4280527,0.365262,0.25560728,-2.3071468,0.08592795,0.010774689,-0.101587586,-0.9044082,0.77632636,-0.36994892
128459,-1.2169135,-0.03732201,-0.403149,-0.09932064,-0.5167213,-0.1137857,-0.06723295,-1.4610271,-0.25378466,-0.099250905
203772,-1.4439492,0.39005417,-0.4780194,0.072880425,-0.23602587,-0.5055846,0.054746054,-1.3785727,-0.2366121,0.21208069
225327,-1.4800218,-0.289238,-0.3977642,0.09825848,-0.47928002,-0.46704134,0.2207901,-1.120808,-0.2779467,-0.16764508
572547,0.072463684,0.48188192,-0.33648953,-0.55583584,-0.32151324,0.15487182,-0.34429836,-1.489243,-0.13882287,-0.1813196
487070,-0.8096981,-1.7056423,-0.30621558,-0.44469637,-0.3587383,0.007967645,0.15822347,-1.2712452,-0.22282927,-0.16554102
645712,-1.4959755,-1.9465067,-0.5217571,0.14019132,-0.7108772,-0.65929466,-0.038169164,-0.9752085,-0.2803846,-0.20980941
308704,-0.90699846,0.5163101,-0.30239296,-0.32852206,-0.2547063,-0.09685952,-0.7152796,-1.4168766,-0.29926434,-0.46336037
404742,4.109248,0.14798957,0.4057338,0.6392336,1.2636249,0.17837696,-0.07535536,-0.980565,1.1681535,-0.22656237
464959,0.26161733,0.07405245,-0.3797223,0.09534596,0.5780563,-0.0043974975,-0.3455387,-1.1519023,-0.029720834,-0.3226178
555576,-1.810391,-0.28099886,-0.4075763,0.10591694,-0.12517704,-0.20756626,-0.27090988,-1.0313966,-0.25840476,-0.18077452
631714,5.0814214,-0.75657463,-0.17598021,0.59372413,1.0151573,0.25518274,0.28916723,-0.81043077,1.6683927,-0.1982588
704709,-1.1138587,-1.7954284,-0.85653603,-0.42959535,-0.2635046,-0.402859,-0.20057818,-0.42349917,-0.29403594,-0.23813997
